item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM003907,ORD001551,PROD0163,3,922.15,30.19
ITEM003908,ORD001551,PROD0057,2,767.61,12.84
ITEM003909,ORD001552,PROD0365,3,25597.05,38.94
ITEM003910,ORD001552,PROD0247,2,65177.49,
ITEM003911,ORD001552,PROD0139,3,60206.23,27.68
ITEM003912,ORD001552,PROD0304,1,586.47,18.41
ITEM003913,ORD001553,PROD0445,4,303.37,0.84
ITEM003914,ORD001553,PROD0128,1,33376.59,5.01
ITEM003915,ORD001553,PROD0295,4,18191.95,37.3
ITEM003916,ORD001553,PROD0075,3,741.82,8.11
ITEM003917,ORD001554,PROD0285,3,16784.76,37.08
ITEM003918,ORD001554,PROD0229,1,2041.33,9.3
ITEM003919,ORD001554,PROD0219,5,54142.46,
ITEM003920,ORD001554,PROD0191,1,1130.66,11.86
ITEM003921,ORD001555,PROD0423,3,1302.91,38.04
ITEM003922,ORD001556,PROD0382,5,1990.44,6.01
ITEM003923,ORD001557,PROD0230,2,56166.52,12.54
ITEM003924,ORD001557,PROD0148,1,175.38,2.8
ITEM003925,ORD001557,PROD0289,2,1306.5,37.97
ITEM003926,ORD001557,PROD0013,3,643.31,22.74
ITEM003927,ORD001558,PROD0135,4,917.9,38.41
ITEM003928,ORD001558,PROD0035,4,826.75,26.0
ITEM003929,ORD001559,PROD0303,1,5580.37,25.05
ITEM003930,ORD001559,PROD0013,2,561.47,14.87
ITEM003931,ORD001559,PROD0098,5,20340.07,27.95
ITEM003932,ORD001560,PROD0365,2,24789.64,24.06
ITEM003933,ORD001560,PROD0496,4,41131.87,9.83
ITEM003934,ORD001560,PROD0248,2,45683.57,34.9
ITEM003935,ORD001560,PROD0186,3,729.5,15.07
ITEM003936,ORD001561,PROD0013,1,613.41,27.04
ITEM003937,ORD001561,PROD0252,5,1225.51,20.23
ITEM003938,ORD001562,PROD0063,1,76786.1,0.19
ITEM003939,ORD001563,PROD0267,1,672.95,30.19
ITEM003940,ORD001563,PROD0477,4,33285.81,25.03
ITEM003941,ORD001564,PROD0355,3,16966.13,9.56
ITEM003942,ORD001564,PROD0207,5,14662.57,26.0
ITEM003943,ORD001564,PROD0340,3,940.9,31.36
ITEM003944,ORD001564,PROD0166,4,56449.3,2.33
ITEM003945,ORD001565,PROD0491,4,31208.22,4.15
ITEM003946,ORD001565,PROD0489,4,12524.07,1.51
ITEM003947,ORD001565,PROD0474,3,684.23,13.05
ITEM003948,ORD001566,PROD0238,4,60750.94,2.93
ITEM003949,ORD001566,PROD0187,3,21910.76,20.02
ITEM003950,ORD001567,PROD0400,5,30906.12,31.04
ITEM003951,ORD001568,PROD0477,3,34213.16,22.04
ITEM003952,ORD001569,PROD0402,3,1121.88,30.64
ITEM003953,ORD001570,PROD0300,4,3121.62,0.59
ITEM003954,ORD001570,PROD0478,2,63562.71,9.11
ITEM003955,ORD001570,PROD0219,1,47764.34,22.44
ITEM003956,ORD001571,PROD0430,4,404.56,34.15
ITEM003957,ORD001571,PROD0477,4,30967.85,1.83
ITEM003958,ORD001571,PROD0007,3,800.26,39.59
ITEM003959,ORD001572,PROD0498,1,12138.53,27.89
ITEM003960,ORD001572,PROD0063,1,77735.67,9.36
ITEM003961,ORD001573,PROD0151,5,737.7,31.86
ITEM003962,ORD001573,PROD0097,1,691.68,23.63
ITEM003963,ORD001573,PROD0344,2,2983.93,10.33
ITEM003964,ORD001574,PROD0319,1,312.4,15.56
ITEM003965,ORD001575,PROD0003,1,2015.88,22.25
ITEM003966,ORD001575,PROD0188,5,56271.7,25.64
ITEM003967,ORD001575,PROD0275,5,796.28,33.33
ITEM003968,ORD001575,PROD0048,4,31563.94,11.23
ITEM003969,ORD001576,PROD0163,3,836.44,3.32
ITEM003970,ORD001577,PROD0421,4,39016.48,23.32
ITEM003971,ORD001577,PROD0477,5,39184.95,4.38
ITEM003972,ORD001577,PROD0057,-5,732.59,17.56
ITEM003973,ORD001577,PROD0172,5,67040.25,17.51
ITEM003974,ORD001578,PROD0378,3,10954.05,28.78
ITEM003975,ORD001578,PROD0015,4,315.71,14.65
ITEM003976,ORD001578,PROD0402,4,1444.78,15.36
ITEM003977,ORD001579,PROD0048,4,31983.61,13.41
ITEM003978,ORD001579,PROD0477,1,39213.67,0.72
ITEM003979,ORD001579,PROD0311,5,12566.64,14.69
ITEM003980,ORD001580,PROD0388,2,218.78,5.49
ITEM003981,ORD001580,PROD0035,2,820.09,24.3
ITEM003982,ORD001581,PROD0242,4,207.15,30.4
ITEM003983,ORD001581,PROD0231,1,56566.21,38.15
ITEM003984,ORD001581,PROD0277,4,2636.46,33.05
ITEM003985,ORD001582,PROD0025,5,54859.48,0.38
ITEM003986,ORD001583,PROD0014,4,16899.47,29.41
ITEM003987,ORD001584,PROD0048,3,30650.77,5.92
ITEM003988,ORD001585,PROD0013,5,683.15,2.25
ITEM003989,ORD001585,PROD0219,1,51329.74,24.19
ITEM003990,ORD001585,PROD0271,1,885.06,20.87
ITEM003991,ORD001585,PROD0239,4,1338.97,37.95
ITEM003992,ORD001586,PROD0171,4,27421.46,28.37
ITEM003993,ORD001586,PROD0273,5,811.87,31.54
ITEM003994,ORD001587,PROD0163,5,789.57,21.59
ITEM003995,ORD001588,PROD0046,3,11221.43,30.09
ITEM003996,ORD001588,PROD0163,4,934.92,12.88
ITEM003997,ORD001588,PROD0139,1,57950.12,34.76
ITEM003998,ORD001589,PROD0208,3,16927.42,35.49
ITEM003999,ORD001589,PROD0262,1,745.54,28.61
ITEM004000,ORD001589,PROD0059,3,372.46,31.59
ITEM004001,ORD001589,PROD0089,2,21771.8,3.01
ITEM004002,ORD001590,PROD0138,4,17086.93,7.84
ITEM004003,ORD001591,PROD0474,4,686.68,9.09
ITEM004004,ORD001591,PROD0315,3,873.62,15.87
ITEM004005,ORD001591,PROD0387,2,608.98,37.67
ITEM004006,ORD001591,PROD0466,5,27843.31,19.49
ITEM004007,ORD001592,PROD0020,5,1525.57,3.04
ITEM004008,ORD001592,PROD0259,5,10915.69,35.64
ITEM004009,ORD001593,PROD0026,5,23876.28,1.59
ITEM004010,ORD001593,PROD0163,2,917.18,5.32
ITEM004011,ORD001593,PROD0497,1,13041.32,18.15
ITEM004012,ORD001593,PROD0271,-3,921.14,32.17
ITEM004013,ORD001594,PROD0128,4,36243.05,36.3
ITEM004014,ORD001594,PROD0450,4,8518.04,34.81
ITEM004015,ORD001594,PROD0050,5,8133.64,8.48
ITEM004016,ORD001595,PROD0078,2,12349.83,28.1
ITEM004017,ORD001595,PROD0477,1,33490.19,35.64
ITEM004018,ORD001595,PROD0489,2,10458.68,36.94
ITEM004019,ORD001596,PROD0219,3,51483.71,21.81
ITEM004020,ORD001596,PROD0074,3,1049.99,25.98
ITEM004021,ORD001596,PROD0223,1,343.44,19.05
ITEM004022,ORD001596,PROD0135,5,930.33,21.97
ITEM004023,ORD001597,PROD0163,5,930.21,22.71
ITEM004024,ORD001597,PROD0243,5,8373.73,3.65
ITEM004025,ORD001597,PROD0071,2,1187.99,18.68
ITEM004026,ORD001598,PROD0121,3,82601.05,26.61
ITEM004027,ORD001598,PROD0211,2,316.85,3.09
ITEM004028,ORD001599,PROD0078,4,14713.14,38.16
ITEM004029,ORD001600,PROD0434,1,3261.65,20.22
ITEM004030,ORD001600,PROD0169,3,748.97,0.37
ITEM004031,ORD001600,PROD0013,3,699.99,16.14
ITEM004032,ORD001600,PROD0028,4,1034.83,16.19
ITEM004033,ORD001601,PROD0163,1,737.58,34.35
ITEM004034,ORD001602,PROD0295,4,20177.04,33.23
ITEM004035,ORD001602,PROD0224,1,3134.09,33.52
ITEM004036,ORD001603,PROD0219,3,54548.61,18.52
ITEM004037,ORD001604,PROD0163,2,955.71,5.35
ITEM004038,ORD001604,PROD0477,2,32574.67,24.04
ITEM004039,ORD001604,PROD0253,2,310.97,21.72
ITEM004040,ORD001605,PROD0057,1,916.43,20.02
ITEM004041,ORD001605,PROD0036,5,3107.79,39.02
ITEM004042,ORD001606,PROD0394,4,3895.7,27.47
ITEM004043,ORD001606,PROD0252,5,1195.51,26.5
ITEM004044,ORD001606,PROD0247,2,61964.28,29.06
ITEM004045,ORD001607,PROD0163,1,856.84,20.64
ITEM004046,ORD001607,PROD0087,4,11344.14,30.28
ITEM004047,ORD001608,PROD0049,4,1203.23,36.59
ITEM004048,ORD001608,PROD0284,5,18865.1,1.16
ITEM004049,ORD001608,PROD0178,5,767.35,38.95
ITEM004050,ORD001608,PROD0057,3,906.02,20.08
ITEM004051,ORD001609,PROD0068,3,66071.73,9.7
ITEM004052,ORD001609,PROD0238,2,65273.6,37.87
ITEM004053,ORD001609,PROD0268,1,13051.94,3.2
ITEM004054,ORD001609,PROD0070,3,1034.76,25.82
ITEM004055,ORD001610,PROD0089,1,18849.2,28.6
ITEM004056,ORD001611,PROD0497,1,12478.56,18.08
ITEM004057,ORD001611,PROD0034,1,1229.89,29.01
ITEM004058,ORD001612,PROD0136,5,2870.16,17.05
ITEM004059,ORD001612,PROD0437,3,67075.35,31.06
ITEM004060,ORD001613,PROD0057,5,943.28,32.44
ITEM004061,ORD001613,PROD0342,4,71352.45,21.92
ITEM004062,ORD001614,PROD0290,3,3733.44,24.51
ITEM004063,ORD001615,PROD0128,2,33103.48,5.97
ITEM004064,ORD001615,PROD0163,5,853.61,6.74
ITEM004065,ORD001616,PROD0245,2,1043.12,18.69
ITEM004066,ORD001616,PROD0214,4,61364.71,29.22
ITEM004067,ORD001616,PROD0395,3,67499.2,13.74
ITEM004068,ORD001616,PROD0477,5,32038.98,9.22
ITEM004069,ORD001617,PROD0385,2,1248.82,11.94
ITEM004070,ORD001617,PROD0139,4,54147.91,11.19
ITEM004071,ORD001617,PROD0136,1,2569.72,0.58
ITEM004072,ORD001617,PROD0252,4,1245.35,7.5
ITEM004073,ORD001618,PROD0013,1,568.7,7.37
ITEM004074,ORD001618,PROD0063,4,75800.6,20.65
ITEM004075,ORD001618,PROD0013,4,581.58,28.56
ITEM004076,ORD001619,PROD0013,3,664.35,29.13
ITEM004077,ORD001619,PROD0050,3,9554.9,28.45
ITEM004078,ORD001619,PROD0057,1,835.83,34.48
ITEM004079,ORD001619,PROD0496,1,42270.89,34.88
ITEM004080,ORD001620,PROD0163,2,750.25,23.03
ITEM004081,ORD001621,PROD0238,3,70986.53,17.88
ITEM004082,ORD001622,PROD0425,5,3346.57,32.98
ITEM004083,ORD001623,PROD0369,2,1507.57,16.75
ITEM004084,ORD001624,PROD0230,5,65303.77,31.15
ITEM004085,ORD001624,PROD0477,-4,30604.33,33.17
ITEM004086,ORD001624,PROD0057,-3,762.34,32.89
ITEM004087,ORD001624,PROD0050,1,8540.2,13.98
ITEM004088,ORD001625,PROD0466,4,31125.15,30.66
ITEM004089,ORD001625,PROD0201,5,46755.92,30.93
ITEM004090,ORD001625,PROD0349,5,15240.64,6.63
ITEM004091,ORD001626,PROD0009,1,1519.82,30.4
ITEM004092,ORD001627,PROD0076,4,887.35,18.99
ITEM004093,ORD001627,PROD0068,2,82249.24,26.52
ITEM004094,ORD001627,PROD0099,2,35787.64,39.86
ITEM004095,ORD001628,PROD0163,3,745.88,14.76
ITEM004096,ORD001628,PROD0195,1,6754.8,1.43
ITEM004097,ORD001628,PROD0274,1,10159.31,25.76
ITEM004098,ORD001629,PROD0290,2,3451.4,23.12
ITEM004099,ORD001629,PROD0051,4,22562.74,3.45
ITEM004100,ORD001630,PROD0300,1,3204.96,14.82
ITEM004101,ORD001630,PROD0219,2,43146.82,8.93
ITEM004102,ORD001630,PROD0057,1,732.29,10.98
ITEM004103,ORD001631,PROD0008,5,152.18,28.6
ITEM004104,ORD001631,PROD0142,3,3850.94,38.04
ITEM004105,ORD001631,PROD0496,1,42019.26,38.47
ITEM004106,ORD001632,PROD0412,1,2389.29,7.7
ITEM004107,ORD001632,PROD0139,5,56255.77,23.1
ITEM004108,ORD001633,PROD0240,2,2534.11,12.54
ITEM004109,ORD001634,PROD0203,1,5480.68,15.53
ITEM004110,ORD001635,PROD0170,1,3008.34,22.25
ITEM004111,ORD001635,PROD0052,1,1543.28,17.23
ITEM004112,ORD001635,PROD0253,5,246.63,7.93
ITEM004113,ORD001636,PROD0477,2,34845.15,39.54
ITEM004114,ORD001637,PROD0050,4,8573.72,36.06
ITEM004115,ORD001637,PROD0384,3,712.3,1.15
ITEM004116,ORD001637,PROD0368,5,2003.16,13.73
ITEM004117,ORD001637,PROD0017,3,51394.39,28.32
ITEM004118,ORD001638,PROD0183,2,10181.57,3.87
ITEM004119,ORD001638,PROD0013,2,637.21,21.85
ITEM004120,ORD001638,PROD0449,2,520.64,37.43
ITEM004121,ORD001639,PROD0222,1,1548.54,25.05
ITEM004122,ORD001639,PROD0476,5,13302.44,3.44
ITEM004123,ORD001639,PROD0215,1,904.48,2.13
ITEM004124,ORD001639,PROD0431,4,215.19,39.78
ITEM004125,ORD001640,PROD0220,-1,3615.4,2.49
ITEM004126,ORD001641,PROD0100,2,4637.76,21.9
ITEM004127,ORD001642,PROD0036,2,3599.82,22.83
ITEM004128,ORD001643,PROD0264,4,79227.24,9.99
ITEM004129,ORD001644,PROD0477,1,31999.21,35.27
ITEM004130,ORD001644,PROD0253,3,304.21,29.77
ITEM004131,ORD001644,PROD0463,5,3165.42,35.36
ITEM004132,ORD001644,PROD0296,3,62810.45,27.51
ITEM004133,ORD001645,PROD0427,2,13002.17,33.71
ITEM004134,ORD001646,PROD0050,5,8560.25,5.42
ITEM004135,ORD001646,PROD0333,4,813.34,22.66
ITEM004136,ORD001646,PROD0342,4,61180.1,20.09
ITEM004137,ORD001646,PROD0340,4,972.7,37.05
ITEM004138,ORD001647,PROD0411,3,541.04,19.62
ITEM004139,ORD001647,PROD0339,-5,740.9,36.1
ITEM004140,ORD001647,PROD0349,2,16092.92,31.21
ITEM004141,ORD001648,PROD0254,3,754.36,28.76
ITEM004142,ORD001648,PROD0253,3,261.37,25.79
ITEM004143,ORD001649,PROD0122,3,14654.76,39.8
ITEM004144,ORD001649,PROD0057,1,747.2,17.55
ITEM004145,ORD001649,PROD0059,5,446.4,39.33
ITEM004146,ORD001650,PROD0270,3,9748.45,20.0
ITEM004147,ORD001650,PROD0093,5,1038.64,1.28
ITEM004148,ORD001651,PROD0407,1,15334.07,26.49
ITEM004149,ORD001652,PROD0100,5,5076.93,12.41
ITEM004150,ORD001652,PROD0003,3,1918.82,4.96
ITEM004151,ORD001652,PROD0357,5,1412.86,23.43
ITEM004152,ORD001653,PROD0196,1,783.9,16.7
ITEM004153,ORD001653,PROD0340,4,1077.94,0.43
ITEM004154,ORD001654,PROD0252,1,1308.69,33.89
ITEM004155,ORD001654,PROD0421,1,36262.42,3.06
ITEM004156,ORD001655,PROD0050,3,7987.78,23.94
ITEM004157,ORD001655,PROD0013,5,697.8,26.73
ITEM004158,ORD001655,PROD0063,5,68294.61,12.53
ITEM004159,ORD001655,PROD0153,1,1334.74,37.53
ITEM004160,ORD001656,PROD0462,3,495.48,32.26
ITEM004161,ORD001656,PROD0111,3,5062.93,31.75
ITEM004162,ORD001656,PROD0352,4,292.13,7.86
ITEM004163,ORD001657,PROD0342,-3,62223.85,17.86
ITEM004164,ORD001657,PROD0088,0,20768.77,39.3
ITEM004165,ORD001657,PROD0163,-4,824.63,15.71
ITEM004166,ORD001657,PROD0197,4,309.07,32.89
ITEM004167,ORD001658,PROD0151,3,684.56,37.46
ITEM004168,ORD001659,PROD0334,3,3799.33,26.75
ITEM004169,ORD001660,PROD0349,5,14272.77,15.14
ITEM004170,ORD001660,PROD0057,4,870.46,8.18
ITEM004171,ORD001660,PROD0038,5,1875.4,6.92
ITEM004172,ORD001661,PROD0489,5,10619.34,1.04
ITEM004173,ORD001661,PROD0047,1,10784.73,3.8
ITEM004174,ORD001661,PROD0089,2,19199.23,32.03
ITEM004175,ORD001662,PROD0057,3,828.17,4.44
ITEM004176,ORD001662,PROD0462,3,476.25,5.6
ITEM004177,ORD001663,PROD0003,2,1597.51,4.51
ITEM004178,ORD001663,PROD0471,2,437.89,19.75
ITEM004179,ORD001664,PROD0178,5,737.44,32.39
ITEM004180,ORD001664,PROD0057,2,933.8,28.13
ITEM004181,ORD001664,PROD0111,2,5068.66,14.09
ITEM004182,ORD001664,PROD0357,2,1777.23,27.92
ITEM004183,ORD001665,PROD0342,1,72139.72,31.73
ITEM004184,ORD001665,PROD0040,5,63090.53,21.53
ITEM004185,ORD001665,PROD0307,4,1075.55,3.87
ITEM004186,ORD001666,PROD0273,5,635.18,25.75
ITEM004187,ORD001666,PROD0499,4,3672.9,28.67
ITEM004188,ORD001667,PROD0477,4,31219.73,22.25
ITEM004189,ORD001667,PROD0228,3,10633.21,39.97
ITEM004190,ORD001668,PROD0477,4,34436.47,10.33
ITEM004191,ORD001668,PROD0040,2,55486.59,13.77
ITEM004192,ORD001668,PROD0319,3,293.74,7.06
ITEM004193,ORD001668,PROD0050,3,8075.89,11.11
ITEM004194,ORD001669,PROD0156,5,585.94,19.31
ITEM004195,ORD001669,PROD0124,5,8060.27,26.75
ITEM004196,ORD001669,PROD0198,1,7383.64,6.93
ITEM004197,ORD001670,PROD0313,1,2866.11,21.92
ITEM004198,ORD001670,PROD0131,2,68596.23,37.03
ITEM004199,ORD001671,PROD0004,5,2821.08,39.26
ITEM004200,ORD001671,PROD0224,4,2813.53,23.76
ITEM004201,ORD001672,PROD0062,2,46391.33,0.16
ITEM004202,ORD001672,PROD0271,2,939.32,19.64
ITEM004203,ORD001673,PROD0348,5,78223.16,23.21
ITEM004204,ORD001674,PROD0012,2,3221.18,36.98
ITEM004205,ORD001675,PROD0410,5,3779.77,9.91
ITEM004206,ORD001675,PROD0339,3,729.15,31.59
ITEM004207,ORD001675,PROD0412,-5,2242.05,25.95
ITEM004208,ORD001676,PROD0007,5,720.35,13.89
ITEM004209,ORD001677,PROD0057,5,782.56,31.85
ITEM004210,ORD001677,PROD0261,1,1042.12,14.33
ITEM004211,ORD001677,PROD0057,4,910.17,0.86
ITEM004212,ORD001678,PROD0480,3,16926.06,17.68
ITEM004213,ORD001678,PROD0265,4,966.05,28.83
ITEM004214,ORD001678,PROD0050,1,8203.23,24.09
ITEM004215,ORD001678,PROD0129,3,442.85,39.43
ITEM004216,ORD001679,PROD0243,4,10037.01,37.58
ITEM004217,ORD001679,PROD0072,5,3259.34,26.93
ITEM004218,ORD001679,PROD0271,4,976.09,17.57
ITEM004219,ORD001679,PROD0219,1,42268.22,25.77
ITEM004220,ORD001680,PROD0101,4,776.56,24.96
ITEM004221,ORD001681,PROD0068,3,66027.61,12.82
ITEM004222,ORD001681,PROD0476,4,13927.98,4.41
ITEM004223,ORD001681,PROD0128,4,34704.12,13.71
ITEM004224,ORD001681,PROD0456,5,1863.48,13.52
ITEM004225,ORD001682,PROD0290,4,3559.58,4.7
ITEM004226,ORD001683,PROD0311,5,11523.83,8.72
ITEM004227,ORD001683,PROD0124,1,10620.2,2.32
ITEM004228,ORD001683,PROD0049,2,1296.87,33.51
ITEM004229,ORD001683,PROD0170,5,2928.46,26.64
ITEM004230,ORD001684,PROD0304,3,619.81,18.01
ITEM004231,ORD001685,PROD0432,5,45447.59,25.66
ITEM004232,ORD001685,PROD0163,5,912.89,38.99
ITEM004233,ORD001685,PROD0128,5,38494.28,0.23
ITEM004234,ORD001686,PROD0287,5,2188.96,38.86
ITEM004235,ORD001686,PROD0038,2,2191.17,0.69
ITEM004236,ORD001686,PROD0340,4,1082.42,32.75
ITEM004237,ORD001686,PROD0311,1,11553.19,17.9
ITEM004238,ORD001687,PROD0207,-1,12711.5,32.18
ITEM004239,ORD001688,PROD0404,4,68440.16,11.57
ITEM004240,ORD001688,PROD0339,2,723.3,14.57
ITEM004241,ORD001689,PROD0170,3,2878.97,10.23
ITEM004242,ORD001689,PROD0226,4,3217.08,4.97
ITEM004243,ORD001689,PROD0471,5,434.42,28.2
ITEM004244,ORD001689,PROD0066,4,10444.61,0.92
ITEM004245,ORD001690,PROD0219,2,48435.33,13.42
ITEM004246,ORD001691,PROD0037,5,3338.6,17.6
ITEM004247,ORD001692,PROD0420,4,7501.92,12.44
ITEM004248,ORD001692,PROD0219,1,54277.54,37.71
ITEM004249,ORD001692,PROD0163,4,837.51,13.54
ITEM004250,ORD001693,PROD0247,4,61489.61,14.11
ITEM004251,ORD001693,PROD0024,-5,27843.85,33.8
ITEM004252,ORD001693,PROD0313,5,2690.6,37.23
ITEM004253,ORD001694,PROD0061,3,36587.38,13.97
ITEM004254,ORD001694,PROD0401,2,794.86,31.75
ITEM004255,ORD001694,PROD0218,4,10672.95,33.87
ITEM004256,ORD001694,PROD0070,2,1102.17,12.83
ITEM004257,ORD001695,PROD0005,3,1421.66,39.92
ITEM004258,ORD001695,PROD0360,4,1078.09,13.09
ITEM004259,ORD001695,PROD0290,1,3570.13,39.67
ITEM004260,ORD001695,PROD0365,2,24370.52,25.85
ITEM004261,ORD001696,PROD0002,4,3738.98,13.43
ITEM004262,ORD001696,PROD0452,4,29820.2,31.77
ITEM004263,ORD001696,PROD0401,1,917.21,38.83
ITEM004264,ORD001696,PROD0091,2,3765.6,2.06
ITEM004265,ORD001697,PROD0013,4,701.95,31.23
ITEM004266,ORD001697,PROD0471,3,483.36,3.1
ITEM004267,ORD001698,PROD0160,5,2526.46,27.46
ITEM004268,ORD001698,PROD0120,2,583.38,6.03
ITEM004269,ORD001699,PROD0116,4,870.49,7.76
ITEM004270,ORD001699,PROD0342,2,56102.45,39.29
ITEM004271,ORD001699,PROD0229,1,1889.45,3.35
ITEM004272,ORD001699,PROD0452,3,37618.73,32.93
ITEM004273,ORD001700,PROD0477,1,36792.86,7.62
ITEM004274,ORD001700,PROD0079,1,68280.57,23.72
ITEM004275,ORD001701,PROD0296,4,68644.62,30.21
ITEM004276,ORD001701,PROD0163,1,828.36,5.45
ITEM004277,ORD001701,PROD0488,4,39132.42,39.18
ITEM004278,ORD001702,PROD0163,5,954.5,39.78
ITEM004279,ORD001702,PROD0053,2,1436.3,18.0
ITEM004280,ORD001702,PROD0170,2,2448.91,31.98
ITEM004281,ORD001702,PROD0163,5,737.19,29.75
ITEM004282,ORD001703,PROD0027,5,644.18,0.35
ITEM004283,ORD001704,PROD0345,4,13742.51,1.9
ITEM004284,ORD001704,PROD0340,1,886.38,27.74
ITEM004285,ORD001705,PROD0013,1,538.18,10.5
ITEM004286,ORD001706,PROD0073,3,46120.06,35.94
ITEM004287,ORD001706,PROD0178,1,661.0,14.33
ITEM004288,ORD001706,PROD0299,5,7802.37,7.31
ITEM004289,ORD001707,PROD0163,3,773.48,34.67
ITEM004290,ORD001707,PROD0371,4,361.18,15.96
ITEM004291,ORD001708,PROD0479,5,2670.94,9.44
ITEM004292,ORD001708,PROD0433,3,18758.25,10.47
ITEM004293,ORD001708,PROD0484,1,22160.59,10.61
ITEM004294,ORD001709,PROD0252,2,1159.49,10.84
ITEM004295,ORD001710,PROD0129,3,456.43,31.41
ITEM004296,ORD001710,PROD0290,3,3718.9,27.99
ITEM004297,ORD001710,PROD0296,5,60273.32,5.3
ITEM004298,ORD001711,PROD0024,5,24545.63,21.4
ITEM004299,ORD001711,PROD0377,1,920.11,29.33
ITEM004300,ORD001711,PROD0124,2,9867.34,31.13
ITEM004301,ORD001711,PROD0207,1,14719.3,17.66
ITEM004302,ORD001712,PROD0021,4,68461.58,24.46
ITEM004303,ORD001712,PROD0118,2,71094.93,38.74
ITEM004304,ORD001713,PROD0395,5,65056.06,6.33
ITEM004305,ORD001714,PROD0226,-3,3148.08,9.45
ITEM004306,ORD001715,PROD0163,4,815.03,27.39
ITEM004307,ORD001715,PROD0056,3,51070.89,16.28
ITEM004308,ORD001715,PROD0476,4,14191.23,35.02
ITEM004309,ORD001716,PROD0396,3,3553.2,34.74
ITEM004310,ORD001716,PROD0036,3,3730.6,8.14
ITEM004311,ORD001717,PROD0121,2,85781.08,11.36
ITEM004312,ORD001717,PROD0039,2,3176.43,27.47
ITEM004313,ORD001717,PROD0477,1,31716.99,2.15
ITEM004314,ORD001718,PROD0019,5,13425.14,22.64
ITEM004315,ORD001718,PROD0471,1,369.15,12.35
ITEM004316,ORD001719,PROD0197,5,318.95,36.64
ITEM004317,ORD001719,PROD0430,5,363.52,28.3
ITEM004318,ORD001719,PROD0022,1,1779.79,19.23
ITEM004319,ORD001719,PROD0339,4,630.54,23.91
ITEM004320,ORD001720,PROD0057,3,738.9,6.47
ITEM004321,ORD001721,PROD0201,4,46079.18,17.05
ITEM004322,ORD001721,PROD0466,1,27616.53,20.6
ITEM004323,ORD001722,PROD0290,3,3055.24,19.75
ITEM004324,ORD001723,PROD0165,2,722.28,37.48
ITEM004325,ORD001723,PROD0458,5,2665.47,
ITEM004326,ORD001723,PROD0472,-3,254.19,38.68
ITEM004327,ORD001724,PROD0017,5,50663.3,23.06
ITEM004328,ORD001724,PROD0264,5,87807.67,28.44
ITEM004329,ORD001724,PROD0171,1,28640.74,27.14
ITEM004330,ORD001724,PROD0444,5,3601.14,29.37
ITEM004331,ORD001725,PROD0315,4,1123.85,37.86
ITEM004332,ORD001725,PROD0403,2,16963.97,25.52
ITEM004333,ORD001726,PROD0340,1,1144.94,32.76
ITEM004334,ORD001726,PROD0016,0,15121.04,37.78
ITEM004335,ORD001726,PROD0497,4,12944.02,33.79
ITEM004336,ORD001727,PROD0223,3,347.36,14.35
ITEM004337,ORD001727,PROD0438,4,7142.78,12.33
ITEM004338,ORD001727,PROD0219,1,43243.42,36.3
ITEM004339,ORD001728,PROD0393,1,86188.38,24.4
ITEM004340,ORD001728,PROD0056,2,38689.11,1.35
ITEM004341,ORD001728,PROD0252,1,1218.3,16.15
ITEM004342,ORD001728,PROD0007,5,754.02,23.85
ITEM004343,ORD001729,PROD0311,2,13022.38,12.08
ITEM004344,ORD001729,PROD0477,4,32641.33,9.68
ITEM004345,ORD001729,PROD0468,4,17743.69,8.24
ITEM004346,ORD001730,PROD0140,1,228.07,20.72
ITEM004347,ORD001730,PROD0163,3,959.02,17.21
ITEM004348,ORD001730,PROD0219,4,44210.45,29.58
ITEM004349,ORD001730,PROD0038,-1,1939.14,26.32
ITEM004350,ORD001731,PROD0339,5,739.27,3.06
ITEM004351,ORD001731,PROD0352,1,287.52,18.7
ITEM004352,ORD001732,PROD0497,5,13290.17,34.79
ITEM004353,ORD001733,PROD0075,2,661.12,12.88
ITEM004354,ORD001733,PROD0057,4,909.03,1.0
ITEM004355,ORD001734,PROD0219,3,52010.82,16.39
ITEM004356,ORD001734,PROD0163,3,763.43,6.89
ITEM004357,ORD001735,PROD0296,3,67469.02,25.03
ITEM004358,ORD001736,PROD0219,5,52909.0,30.16
ITEM004359,ORD001737,PROD0344,4,2903.0,16.41
ITEM004360,ORD001738,PROD0403,3,13899.17,37.84
ITEM004361,ORD001738,PROD0014,1,15137.14,28.77
ITEM004362,ORD001739,PROD0477,-3,34610.21,36.93
ITEM004363,ORD001740,PROD0193,4,1611.78,36.33
ITEM004364,ORD001740,PROD0139,3,55576.06,2.21
ITEM004365,ORD001741,PROD0036,4,3059.98,35.76
ITEM004366,ORD001741,PROD0362,5,32635.93,9.97
ITEM004367,ORD001741,PROD0007,1,768.23,18.9
ITEM004368,ORD001742,PROD0348,3,79825.2,8.1
ITEM004369,ORD001742,PROD0057,1,934.81,15.95
ITEM004370,ORD001742,PROD0381,5,34236.62,36.2
ITEM004371,ORD001742,PROD0057,2,725.32,10.72
ITEM004372,ORD001743,PROD0419,5,7621.97,3.26
ITEM004373,ORD001743,PROD0266,5,13373.81,26.82
ITEM004374,ORD001743,PROD0477,5,29826.55,30.17
ITEM004375,ORD001743,PROD0050,4,8881.64,3.75
ITEM004376,ORD001744,PROD0057,1,925.0,37.47
