txn_id,account_id,txn_date,amount,merchant
TXN004255,ACC0126,2025-06-26,56624.8,ATM_Withdrawal
TXN007182,ACC0266,2025-03-22,36088.62,Amazon
TXN015118,ACC0344,2025-04-26,7240.8,Unknown_POS
TXN017924,ACC0384,2025-02-09,74457.67,Uber
TXN003734,ACC0379,2025-02-28,102617.4,BigBasket
TXN006505,ACC0016,2025-07-08,96441.61,Unknown_POS
TXN019756,ACC0487,2025-03-05,45191.11,ATM_Withdrawal
TXN003036,ACC0083,2025-03-23,19354.49,Unknown_POS
TXN008247,ACC0493,2025-05-26,130364.53,Unknown_POS
TXN000214,ACC0246,2025-03-22,26686.71,Unknown_POS
TXN015202,ACC0367,2025-02-05,31486.81,BigBasket
TXN017362,ACC0072,2025-06-29,53655.49,Uber
TXN019482,ACC0204,2025-01-21,65467.04,ATM_Withdrawal
TXN012063,ACC0027,2025-06-13,719.65,Unknown_POS
TXN019918,ACC0075,2025-07-28,114957.6,Flipkart
TXN008614,ACC0491,2025-01-27,72292.76,Uber
TXN016622,ACC0500,2025-05-04,11001.04,ATM_Withdrawal
TXN007148,ACC0270,2025-04-20,5954.7,BigBasket
TXN001816,ACC0099,2025-01-24,122451.31,Uber
TXN009334,ACC0324,2025-05-29,64810.59,Zomato
TXN018307,ACC0365,2025-04-18,43500.2,BigBasket
TXN004380,ACC0448,2025-07-30,80927.02,Flipkart
TXN002550,ACC0338,2025-06-15,110303.48,Zomato
TXN016357,ACC0121,2025-05-06,94965.52,Swiggy
TXN010919,ACC0143,2025-07-11,137709.91,Flipkart
TXN009080,ACC0329,2025-03-21,91567.44,Swiggy
TXN006257,ACC0212,2025-03-24,11478.64,Flipkart
TXN008535,ACC0263,2025-07-23,148336.14,Unknown_POS
TXN011258,ACC0384,2025-06-23,144772.03,Flipkart
TXN006913,ACC0472,2025-01-21,100528.5,ATM_Withdrawal
TXN017812,ACC0326,2025-07-08,92775.07,BigBasket
TXN007955,ACC0277,2025-07-27,70822.7,ATM_Withdrawal
TXN017111,ACC0115,2025-03-31,51516.95,Swiggy
TXN014129,ACC0317,2025-06-08,148757.69,ATM_Withdrawal
TXN017876,ACC0058,2025-07-04,91267.15,Unknown_POS
TXN004004,ACC0109,2025-02-07,49911.06,Uber
TXN002480,ACC0057,2025-04-28,139083.49,Flipkart
TXN017207,ACC0443,2025-04-06,19256.43,Zomato
TXN015952,ACC0450,2025-03-01,21269.54,Swiggy
TXN006597,ACC0331,2025-03-15,133691.49,Flipkart
TXN012994,ACC0006,2025-06-16,824.6,Unknown_POS
TXN001203,ACC0436,2025-07-20,41713.43,Swiggy
TXN002049,ACC0425,2025-04-20,37968.04,Uber
TXN015450,ACC0133,2025-01-27,92787.49,Flipkart
TXN003178,ACC0345,2025-03-19,14230.47,ATM_Withdrawal
TXN000413,ACC0393,2025-05-30,149940.88,Swiggy
TXN019064,ACC0014,2025-07-24,138968.74,Uber
TXN004929,ACC0342,2025-06-03,15302.42,Zomato
TXN008091,ACC0022,2025-03-16,23118.72,BigBasket
TXN004244,ACC0311,2025-02-20,36202.39,Flipkart
TXN018159,ACC0492,2025-02-21,138315.84,Unknown_POS
TXN008214,ACC0180,2025-03-01,141048.46,Amazon
TXN009820,ACC0453,2025-06-23,25914.75,Flipkart
TXN018304,ACC0007,2025-06-18,131147.18,Amazon
TXN006389,ACC0410,2025-06-22,72516.55,BigBasket
TXN005480,ACC0426,2025-01-21,145418.9,Uber
TXN009373,ACC0237,2025-02-24,64957.28,BigBasket
TXN005771,ACC0488,2025-02-09,128396.06,Uber
TXN011534,ACC0185,2025-05-05,36948.22,Flipkart
TXN007446,ACC0260,2025-04-22,116418.11,BigBasket
TXN007033,ACC0304,2025-05-24,121677.3,Zomato
TXN011845,ACC0197,2025-03-28,127617.81,Uber
TXN015579,ACC0455,2025-05-05,66224.08,ATM_Withdrawal
TXN000317,ACC0441,2025-02-25,13048.87,Flipkart
TXN014726,ACC0128,2025-02-13,34672.78,BigBasket
TXN005174,ACC0189,2025-01-23,64246.45,Uber
TXN015029,ACC0157,2025-05-16,70815.17,BigBasket
TXN017394,ACC0035,2025-07-13,45682.36,Flipkart
TXN006684,ACC0065,2025-02-25,45676.68,Unknown_POS
TXN006528,ACC0264,2025-01-17,52943.72,Flipkart
TXN009115,ACC0483,2025-06-26,133499.02,Amazon
TXN015800,ACC0131,2025-07-10,43512.28,Flipkart
TXN000669,ACC0038,2025-07-20,106166.85,Zomato
TXN008259,ACC0187,2025-05-24,96180.53,ATM_Withdrawal
TXN001594,ACC0134,2025-02-13,75586.82,BigBasket
TXN007990,ACC0065,2025-03-02,34065.36,Swiggy
TXN011336,ACC0298,2025-01-30,90994.41,Flipkart
TXN010373,ACC0485,2025-06-22,1838.25,Zomato
TXN019888,ACC0117,2025-06-04,7820.42,Amazon
TXN013743,ACC0466,2025-04-05,146741.62,Uber
TXN011722,ACC0217,2025-06-24,117742.07,Flipkart
TXN001189,ACC0058,2025-05-29,72255.86,Flipkart
TXN000255,ACC0471,2025-06-07,88545.75,Swiggy
TXN005332,ACC0393,2025-05-10,102668.99,Flipkart
TXN003634,ACC0115,2025-06-12,507.83,BigBasket
TXN004020,ACC0394,2025-06-03,99513.96,ATM_Withdrawal
TXN016840,ACC0103,2025-05-12,37278.2,BigBasket
TXN013362,ACC0349,2025-01-08,115723.07,Uber
TXN014550,ACC0303,2025-01-15,82805.77,ATM_Withdrawal
TXN011104,ACC0166,2025-05-12,81298.88,Amazon
TXN014553,ACC0411,2025-05-27,119208.46,ATM_Withdrawal
TXN010897,ACC0079,2025-02-24,116139.32,Zomato
TXN011945,ACC0361,2025-07-20,24851.15,Unknown_POS
TXN011380,ACC0352,2025-01-21,2631.8,ATM_Withdrawal
TXN014255,ACC0083,2025-01-26,127999.4,Zomato
TXN004361,ACC0122,2025-05-12,146932.65,BigBasket
TXN011686,ACC0258,2025-01-18,79619.11,ATM_Withdrawal
TXN005084,ACC0493,2025-07-26,9584.14,Zomato
TXN007632,ACC0347,2025-05-12,132693.37,Amazon
TXN004757,ACC0247,2025-07-02,74205.41,Swiggy
TXN014148,ACC0063,2025-04-25,87079.07,Uber
TXN002123,ACC0418,2025-06-18,136860.84,Swiggy
TXN014861,ACC0017,2025-05-14,114906.08,Amazon
TXN000443,ACC0355,2025-01-18,52604.65,Flipkart
TXN011950,ACC0010,2025-03-15,3077.15,Flipkart
TXN008519,ACC0492,2025-01-21,147128.57,Swiggy
TXN015420,ACC0267,2025-07-17,128872.91,BigBasket
TXN014056,ACC0483,2025-06-02,56894.91,Unknown_POS
TXN018571,ACC0397,2025-02-19,112523.36,Uber
TXN000385,ACC0238,2025-03-09,127879.7,Flipkart
TXN014885,ACC0399,2025-05-10,65409.48,Zomato
TXN009127,ACC0073,2025-06-05,147421.16,Flipkart
TXN008472,ACC0059,2025-05-01,37758.89,Zomato
TXN004097,ACC0371,2025-06-15,117850.34,BigBasket
TXN016275,ACC0272,2025-03-30,42800.25,Uber
TXN004960,ACC0466,2025-04-06,102919.4,BigBasket
TXN013417,ACC0236,2025-05-15,11945.75,Amazon
TXN001693,ACC0410,2025-04-28,144398.93,Flipkart
TXN005854,ACC0417,2025-01-04,47493.1,Zomato
TXN013112,ACC0327,2025-07-20,19175.8,Uber
TXN012639,ACC0173,2025-05-25,17717.23,Flipkart
TXN006337,ACC0208,2025-02-10,130050.03,BigBasket
TXN014569,ACC0376,2025-04-07,84965.52,Uber
TXN001848,ACC0313,2025-06-10,64804.26,Flipkart
TXN016177,ACC0424,2025-04-10,134777.39,Unknown_POS
TXN019160,ACC0031,2025-05-14,27296.66,ATM_Withdrawal
TXN003529,ACC0158,2025-01-17,54472.86,BigBasket
TXN000069,ACC0245,2025-06-16,29958.42,Uber
TXN007233,ACC0218,2025-05-27,35144.5,Unknown_POS
TXN012132,ACC0200,2025-01-11,110746.4,ATM_Withdrawal
TXN019713,ACC0450,2025-05-19,33990.75,Unknown_POS
TXN002525,ACC0330,2025-07-20,128422.65,Amazon
TXN008267,ACC0185,2025-05-05,785.14,Zomato
TXN008811,ACC0109,2025-06-08,115405.93,Unknown_POS
TXN018731,ACC0094,2025-07-13,78969.13,Flipkart
TXN005365,ACC0091,2025-05-26,139213.89,ATM_Withdrawal
TXN002594,ACC0007,2025-04-01,45205.05,BigBasket
TXN014806,ACC0174,2025-07-10,35791.26,Zomato
TXN013536,ACC0132,2025-01-25,121920.65,Unknown_POS
TXN016026,ACC0418,2025-02-27,135415.24,Swiggy
TXN015367,ACC0488,2025-01-10,69731.35,Swiggy
TXN017676,ACC0287,2025-07-10,67312.51,Swiggy
TXN003354,ACC0167,2025-04-28,104880.71,Uber
TXN001043,ACC0444,2025-04-28,133143.66,Unknown_POS
TXN005775,ACC0425,2025-01-21,99375.6,Amazon
TXN017851,ACC0042,2025-06-03,148126.13,Zomato
TXN008063,ACC0012,2025-06-12,85530.03,BigBasket
TXN010272,ACC0118,2025-05-05,59505.0,Amazon
TXN007232,ACC0201,2025-02-10,2166.64,Amazon
TXN008959,ACC0255,2025-06-22,26548.25,BigBasket
TXN014161,ACC0040,2025-06-20,96732.26,Amazon
TXN018883,ACC0456,2025-04-13,74575.49,Unknown_POS
TXN018155,ACC0341,2025-01-28,22815.05,Zomato
TXN001711,ACC0223,2025-01-16,59020.28,Amazon
TXN017197,ACC0019,2025-06-08,44159.34,Uber
TXN017986,ACC0046,2025-01-28,81505.35,Flipkart
TXN013600,ACC0333,2025-07-02,120389.51,ATM_Withdrawal
TXN007679,ACC0041,2025-03-01,53644.26,Zomato
TXN010524,ACC0081,2025-07-25,41499.15,Zomato
TXN001538,ACC0497,2025-03-12,65949.34,Uber
TXN001140,ACC0048,2025-07-28,120362.46,ATM_Withdrawal
TXN005134,ACC0117,2025-06-29,92411.49,Swiggy
TXN014918,ACC0430,2025-03-22,55511.73,ATM_Withdrawal
TXN015586,ACC0434,2025-06-17,92557.5,BigBasket
TXN012264,ACC0497,2025-07-18,7594.39,Swiggy
TXN012051,ACC0224,2025-06-30,62031.86,Unknown_POS
TXN001297,ACC0351,2025-05-02,74652.35,Swiggy
TXN016159,ACC0175,2025-04-08,51709.21,Swiggy
TXN004366,ACC0443,2025-05-29,48487.25,Swiggy
TXN004977,ACC0095,2025-05-30,9219.19,Swiggy
TXN009399,ACC0003,2025-01-06,43866.32,Zomato
TXN010805,ACC0162,2025-02-28,67918.5,Swiggy
TXN003051,ACC0214,2025-01-05,67043.18,Uber
TXN001992,ACC0333,2025-06-09,55378.55,Flipkart
TXN015524,ACC0020,2025-07-22,80006.57,ATM_Withdrawal
TXN018021,ACC0473,2025-01-14,41776.06,Unknown_POS
TXN011132,ACC0181,2025-01-11,79278.06,Swiggy
TXN015116,ACC0264,2025-04-21,35572.22,Uber
TXN014266,ACC0279,2025-04-20,136466.49,ATM_Withdrawal
TXN016898,ACC0039,2025-02-14,12117.81,Zomato
TXN012927,ACC0238,2025-06-22,41017.7,Flipkart
TXN009049,ACC0259,2025-04-26,9571.48,Amazon
TXN006953,ACC0417,2025-07-25,86684.56,BigBasket
TXN014680,ACC0229,2025-05-15,48292.38,Uber
TXN011621,ACC0051,2025-05-03,145622.14,BigBasket
TXN017989,ACC0262,2025-01-15,83946.43,BigBasket
TXN000670,ACC0490,2025-02-17,78114.91,Swiggy
TXN018732,ACC0428,2025-01-26,120939.35,Uber
TXN002718,ACC0122,2025-03-01,13844.02,Amazon
TXN007500,ACC0457,2025-02-25,58124.32,Unknown_POS
TXN009474,ACC0431,2025-02-22,26023.07,Swiggy
TXN007924,ACC0485,2025-04-23,113905.44,BigBasket
TXN014977,ACC0121,2025-04-08,126139.18,Unknown_POS
TXN019711,ACC0170,2025-01-17,104240.17,Amazon
TXN008205,ACC0339,2025-05-01,89966.54,Amazon
TXN017503,ACC0422,2025-05-31,134656.2,Unknown_POS
TXN012115,ACC0044,2025-06-18,45969.71,BigBasket
TXN016714,ACC0234,2025-05-08,67437.97,Zomato
TXN017678,ACC0443,2025-05-07,145995.26,BigBasket
TXN003350,ACC0013,2025-06-11,141895.17,Flipkart
TXN017045,ACC0173,2025-04-14,116371.73,BigBasket
TXN005777,ACC0212,2025-01-28,120951.14,Uber
TXN014601,ACC0472,2025-03-18,91840.28,Zomato
TXN018644,ACC0090,2025-07-19,149779.82,Amazon
TXN012705,ACC0391,2025-02-08,88441.39,Zomato
TXN003380,ACC0212,2025-02-17,127193.32,Unknown_POS
TXN006224,ACC0068,2025-01-09,88735.94,Unknown_POS
TXN001979,ACC0307,2025-01-02,7347.27,Unknown_POS
TXN007667,ACC0418,2025-06-10,79331.64,Unknown_POS
TXN015584,ACC0142,2025-02-05,67293.82,Zomato
TXN013060,ACC0321,2025-04-09,5149.29,Swiggy
TXN018254,ACC0165,2025-03-17,109318.94,ATM_Withdrawal
TXN011194,ACC0350,2025-05-31,26689.85,BigBasket
TXN005322,ACC0074,2025-01-29,56383.29,Unknown_POS
TXN011216,ACC0306,2025-01-15,59297.11,BigBasket
TXN003228,ACC0233,2025-05-16,117177.88,Unknown_POS
TXN015639,ACC0219,2025-02-06,71154.2,Zomato
TXN019471,ACC0072,2025-02-04,137225.18,Unknown_POS
TXN005989,ACC0243,2025-03-23,22714.16,Unknown_POS
TXN006741,ACC0112,2025-03-26,33140.01,Flipkart
TXN007814,ACC0432,2025-03-27,121511.3,Uber
TXN014572,ACC0432,2025-01-17,5997.93,Flipkart
TXN017099,ACC0437,2025-04-17,135946.91,Uber
TXN002211,ACC0174,2025-06-23,37502.3,Flipkart
TXN001663,ACC0463,2025-02-09,110830.24,ATM_Withdrawal
TXN003615,ACC0412,2025-02-25,62480.99,Amazon
TXN017685,ACC0131,2025-07-19,149738.6,Unknown_POS
TXN006795,ACC0267,2025-05-15,137239.47,BigBasket
TXN014762,ACC0245,2025-01-21,84979.43,Zomato
TXN002304,ACC0036,2025-02-06,10853.7,Zomato
TXN004762,ACC0039,2025-02-07,109580.51,Swiggy
TXN011382,ACC0208,2025-04-02,22200.07,Swiggy
TXN003652,ACC0282,2025-01-07,94352.11,BigBasket
TXN000655,ACC0199,2025-04-17,143507.46,BigBasket
TXN008246,ACC0121,2025-01-27,149167.72,Zomato
TXN004425,ACC0399,2025-07-11,51427.59,BigBasket
TXN016791,ACC0034,2025-07-07,125169.11,Zomato
TXN019376,ACC0170,2025-04-07,15090.34,BigBasket
TXN000639,ACC0103,2025-02-23,93643.93,Uber
TXN005161,ACC0443,2025-07-24,36734.08,Flipkart
TXN014113,ACC0161,2025-07-10,103443.56,Unknown_POS
TXN004906,ACC0243,2025-02-21,120725.78,Flipkart
TXN001705,ACC0078,2025-07-12,113038.4,Unknown_POS
TXN006432,ACC0224,2025-07-09,104866.82,Swiggy
TXN008242,ACC0449,2025-07-13,8357.41,Swiggy
TXN006626,ACC0057,2025-05-21,57590.33,ATM_Withdrawal
TXN012713,ACC0105,2025-03-01,138879.91,ATM_Withdrawal
TXN005228,ACC0142,2025-05-29,67661.02,Zomato
TXN006450,ACC0214,2025-01-22,57659.45,Swiggy
TXN000064,ACC0125,2025-01-13,100491.6,Zomato
TXN013778,ACC0027,2025-04-05,145076.02,Unknown_POS
TXN017465,ACC0113,2025-07-01,82720.24,BigBasket
TXN010660,ACC0106,2025-06-14,110549.27,ATM_Withdrawal
TXN003300,ACC0282,2025-07-02,44392.23,BigBasket
TXN017504,ACC0320,2025-07-22,130262.9,Uber
TXN003501,ACC0074,2025-03-15,95582.13,Swiggy
TXN007626,ACC0016,2025-01-12,144026.46,ATM_Withdrawal
TXN012662,ACC0251,2025-07-13,6481.4,Flipkart
TXN012850,ACC0134,2025-04-30,41861.67,ATM_Withdrawal
TXN008579,ACC0445,2025-04-24,118422.74,Unknown_POS
TXN004950,ACC0330,2025-01-08,137022.62,Flipkart
TXN005000,ACC0051,2025-06-15,119299.49,Swiggy
TXN007723,ACC0286,2025-03-04,129141.26,ATM_Withdrawal
TXN008282,ACC0336,2025-07-15,29022.94,Uber
TXN012331,ACC0129,2025-06-17,91325.69,Flipkart
TXN018850,ACC0057,2025-02-05,77554.49,Flipkart
TXN017094,ACC0117,2025-01-06,7645.22,Flipkart
TXN009562,ACC0090,2025-02-26,30226.89,Flipkart
TXN013434,ACC0187,2025-07-06,78352.96,ATM_Withdrawal
TXN019689,ACC0333,2025-05-03,22337.74,ATM_Withdrawal
TXN010479,ACC0307,2025-06-29,94342.46,Unknown_POS
TXN003514,ACC0073,2025-05-01,16342.09,ATM_Withdrawal
TXN014501,ACC0021,2025-06-27,97039.04,Uber
TXN016091,ACC0401,2025-06-29,119480.23,Amazon
TXN002733,ACC0431,2025-05-14,34618.86,Zomato
TXN015978,ACC0089,2025-05-13,130731.49,Zomato
TXN009823,ACC0181,2025-03-20,101228.09,BigBasket
TXN014413,ACC0497,2025-07-15,148250.85,Amazon
TXN011195,ACC0124,2025-02-03,96799.84,Amazon
TXN017755,ACC0235,2025-05-28,111143.44,ATM_Withdrawal
TXN000968,ACC0071,2025-03-09,55094.08,Zomato
TXN019252,ACC0224,2025-06-02,69963.01,Unknown_POS
TXN010224,ACC0243,2025-02-18,32322.0,Flipkart
TXN014474,ACC0090,2025-06-01,120749.6,Swiggy
TXN019856,ACC0384,2025-03-26,56573.5,Amazon
TXN012008,ACC0211,2025-05-11,37847.36,ATM_Withdrawal
TXN007714,ACC0325,2025-06-29,20711.03,Swiggy
TXN017820,ACC0291,2025-06-23,57286.33,Zomato
TXN009960,ACC0290,2025-04-10,39718.27,Zomato
TXN007050,ACC0073,2025-02-19,44315.73,Uber
TXN019680,ACC0426,2025-01-06,127019.79,Swiggy
TXN014280,ACC0259,2025-04-06,4797.82,Uber
TXN003434,ACC0022,2025-04-02,8840.7,ATM_Withdrawal
TXN006370,ACC0413,2025-06-14,15084.23,Swiggy
TXN018723,ACC0376,2025-06-07,122150.34,Flipkart
TXN009313,ACC0141,2025-04-24,136073.3,BigBasket
TXN006350,ACC0217,2025-01-14,52061.81,ATM_Withdrawal
TXN000827,ACC0204,2025-02-26,112537.9,Swiggy
TXN016753,ACC0065,2025-03-29,142518.83,BigBasket
TXN014383,ACC0342,2025-07-29,32002.03,Swiggy
TXN015390,ACC0300,2025-01-31,149951.7,Flipkart
TXN013711,ACC0390,2025-02-19,84702.35,Amazon
TXN008765,ACC0285,2025-05-20,96726.49,Flipkart
TXN015455,ACC0351,2025-07-05,60320.47,Uber
TXN012776,ACC0156,2025-02-24,73652.47,Flipkart
TXN018728,ACC0444,2025-06-30,147276.9,Swiggy
TXN004484,ACC0146,2025-03-19,42690.23,Unknown_POS
TXN001591,ACC0003,2025-03-06,75706.07,Unknown_POS
TXN003880,ACC0086,2025-05-14,10063.5,Flipkart
TXN013931,ACC0405,2025-02-15,8928.38,Amazon
TXN000149,ACC0239,2025-01-26,120432.35,ATM_Withdrawal
TXN001636,ACC0477,2025-05-07,79115.44,Flipkart
TXN004018,ACC0275,2025-07-28,134929.11,Unknown_POS
TXN012617,ACC0252,2025-04-05,39922.22,Amazon
TXN019480,ACC0383,2025-05-29,131551.23,Zomato
TXN002147,ACC0197,2025-05-04,149993.13,Unknown_POS
TXN005943,ACC0056,2025-06-28,90563.29,Zomato
TXN003395,ACC0034,2025-07-04,41449.75,Uber
TXN002254,ACC0094,2025-01-11,130.36,BigBasket
TXN010116,ACC0056,2025-07-05,110115.27,ATM_Withdrawal
TXN000876,ACC0303,2025-06-02,68508.69,Unknown_POS
TXN017131,ACC0152,2025-07-14,5776.73,Swiggy
TXN018211,ACC0244,2025-06-02,123952.2,Uber
TXN003006,ACC0304,2025-01-08,24645.69,Swiggy
TXN019676,ACC0212,2025-07-24,130283.29,ATM_Withdrawal
TXN003347,ACC0294,2025-05-14,5639.57,Unknown_POS
TXN000431,ACC0406,2025-06-13,144101.28,BigBasket
TXN006687,ACC0299,2025-05-12,64535.76,Zomato
TXN004038,ACC0280,2025-03-06,108811.02,Flipkart
TXN015484,ACC0020,2025-05-07,2741.45,Amazon
TXN019686,ACC0136,2025-01-18,97989.89,Unknown_POS
TXN000048,ACC0447,2025-07-08,109123.94,Swiggy
TXN008183,ACC0044,2025-01-07,39590.96,Flipkart
TXN018882,ACC0036,2025-02-16,28530.92,Zomato
TXN018324,ACC0014,2025-07-03,138890.34,Uber
TXN008654,ACC0322,2025-05-22,102115.27,Swiggy
TXN004415,ACC0259,2025-05-08,107795.03,Swiggy
TXN011473,ACC0089,2025-04-08,140676.53,Flipkart
TXN012260,ACC0315,2025-05-11,24798.27,Zomato
TXN012236,ACC0041,2025-01-21,149395.47,Amazon
TXN003957,ACC0171,2025-04-05,17778.05,Zomato
TXN005147,ACC0362,2025-01-23,144550.44,ATM_Withdrawal
TXN002991,ACC0112,2025-04-30,39163.84,Flipkart
TXN017483,ACC0495,2025-04-09,120484.55,Flipkart
TXN019800,ACC0408,2025-04-20,71254.41,Uber
TXN010381,ACC0287,2025-06-17,108925.26,Amazon
TXN006297,ACC0076,2025-01-05,47065.24,ATM_Withdrawal
TXN019515,ACC0218,2025-03-19,117731.61,Swiggy
TXN001967,ACC0204,2025-01-10,1660.07,Flipkart
TXN016262,ACC0466,2025-07-25,49605.81,ATM_Withdrawal
TXN002175,ACC0195,2025-01-07,144604.45,Zomato
TXN011603,ACC0395,2025-04-23,119698.83,Zomato
TXN004803,ACC0124,2025-06-14,89383.68,Swiggy
TXN009770,ACC0328,2025-06-30,136493.81,Unknown_POS
TXN006675,ACC0445,2025-05-31,19617.23,Swiggy
TXN012145,ACC0194,2025-07-18,132638.02,Unknown_POS
TXN018622,ACC0115,2025-03-19,119710.77,Zomato
TXN018064,ACC0210,2025-07-07,27213.32,Unknown_POS
TXN000804,ACC0233,2025-04-14,86257.26,Uber
TXN014401,ACC0361,2025-05-11,113443.24,Unknown_POS
TXN014453,ACC0242,2025-07-15,24467.02,Uber
TXN019777,ACC0232,2025-06-28,15939.2,BigBasket
TXN007991,ACC0497,2025-05-25,67521.99,Amazon
TXN005555,ACC0422,2025-07-22,56081.64,BigBasket
TXN007308,ACC0452,2025-07-19,87641.92,Flipkart
TXN005998,ACC0006,2025-03-23,14158.37,Zomato
TXN007685,ACC0498,2025-05-15,57896.47,Swiggy
TXN016982,ACC0260,2025-06-21,96044.27,Flipkart
TXN015433,ACC0446,2025-04-30,76912.0,ATM_Withdrawal
TXN016764,ACC0274,2025-02-23,52504.27,BigBasket
TXN007137,ACC0246,2025-04-30,22886.47,BigBasket
TXN004988,ACC0172,2025-07-13,131474.77,ATM_Withdrawal
TXN000081,ACC0405,2025-03-17,85188.79,Zomato
TXN019527,ACC0089,2025-07-12,6983.39,Uber
TXN008108,ACC0195,2025-05-03,26455.78,Amazon
TXN010900,ACC0352,2025-04-29,113404.62,BigBasket
TXN013355,ACC0100,2025-05-09,23472.15,Uber
TXN010069,ACC0335,2025-05-29,67529.99,BigBasket
TXN003173,ACC0136,2025-05-17,37390.85,Uber
TXN012299,ACC0260,2025-04-03,67883.5,Swiggy
TXN004078,ACC0323,2025-07-27,2575.98,Zomato
TXN011775,ACC0015,2025-04-17,14673.52,Swiggy
TXN019915,ACC0497,2025-07-09,111192.17,BigBasket
TXN008862,ACC0089,2025-07-27,73077.78,BigBasket
TXN004165,ACC0475,2025-01-24,131214.98,Flipkart
TXN002108,ACC0160,2025-01-16,88529.46,Zomato
TXN008347,ACC0242,2025-02-04,1037.2,ATM_Withdrawal
TXN018767,ACC0197,2025-04-02,51079.36,Unknown_POS
TXN000814,ACC0265,2025-05-18,1507.99,Uber
TXN000215,ACC0496,2025-03-23,43752.65,ATM_Withdrawal
TXN006104,ACC0109,2025-01-07,59483.89,ATM_Withdrawal
TXN016495,ACC0098,2025-04-26,56406.54,Swiggy
TXN011057,ACC0406,2025-07-17,100818.65,Unknown_POS
TXN010539,ACC0073,2025-01-16,122998.9,BigBasket
TXN009278,ACC0045,2025-01-01,129607.81,Unknown_POS
TXN012771,ACC0405,2025-05-31,83330.92,Flipkart
TXN001530,ACC0462,2025-04-15,134521.15,Flipkart
TXN002270,ACC0459,2025-04-04,67299.91,Flipkart
TXN008636,ACC0445,2025-01-16,144914.89,ATM_Withdrawal
TXN003999,ACC0263,2025-06-04,74328.88,Uber
TXN003942,ACC0324,2025-06-20,49013.63,Swiggy
TXN012362,ACC0443,2025-04-18,125686.69,Unknown_POS
TXN000748,ACC0040,2025-05-12,96539.38,Zomato
TXN002701,ACC0335,2025-01-08,4889.6,Unknown_POS
TXN006137,ACC0491,2025-03-25,45407.91,Amazon
TXN009300,ACC0345,2025-06-04,71168.7,BigBasket
TXN002103,ACC0414,2025-03-01,33571.45,Flipkart
TXN004560,ACC0478,2025-03-05,29732.8,Zomato
TXN001803,ACC0340,2025-03-24,51277.39,ATM_Withdrawal
TXN010259,ACC0105,2025-03-22,145931.47,Flipkart
TXN007163,ACC0328,2025-02-20,3020.95,Swiggy
TXN013391,ACC0457,2025-06-10,15540.35,Flipkart
TXN003955,ACC0475,2025-01-15,65371.73,Unknown_POS
TXN008340,ACC0296,2025-02-12,94260.38,Swiggy
TXN002214,ACC0112,2025-03-20,139369.9,Amazon
TXN004944,ACC0495,2025-07-24,98218.72,Uber
TXN013898,ACC0359,2025-02-02,69448.75,Zomato
TXN015655,ACC0071,2025-06-15,102728.9,BigBasket
TXN000706,ACC0108,2025-07-11,111227.5,BigBasket
TXN014352,ACC0123,2025-03-04,111864.6,ATM_Withdrawal
TXN011096,ACC0086,2025-05-30,108095.16,Flipkart
TXN014149,ACC0468,2025-02-26,12818.31,Flipkart
TXN011898,ACC0252,2025-01-28,63040.26,Uber
TXN013604,ACC0366,2025-01-16,97863.93,Unknown_POS
TXN015569,ACC0329,2025-05-03,106343.99,Amazon
TXN005247,ACC0376,2025-04-29,50031.1,Unknown_POS
TXN008988,ACC0388,2025-05-29,123650.01,Unknown_POS
TXN003663,ACC0230,2025-02-10,17331.61,Uber
TXN005823,ACC0400,2025-04-30,89831.71,Amazon
TXN012724,ACC0272,2025-05-11,10689.76,BigBasket
TXN003598,ACC0117,2025-05-31,25624.41,BigBasket
TXN016938,ACC0289,2025-07-03,110589.13,ATM_Withdrawal
TXN019971,ACC0289,2025-06-09,128914.58,Swiggy
TXN015646,ACC0473,2025-04-19,43687.65,BigBasket
TXN002795,ACC0295,2025-05-07,94912.83,Zomato
TXN006736,ACC0259,2025-06-20,12034.58,Flipkart
TXN004783,ACC0251,2025-02-13,4654.23,Unknown_POS
TXN004507,ACC0201,2025-01-14,82428.64,Swiggy
TXN008408,ACC0254,2025-06-03,91109.67,Flipkart
TXN012225,ACC0031,2025-06-10,79855.52,Unknown_POS
TXN009033,ACC0382,2025-07-17,117967.55,BigBasket
TXN007183,ACC0441,2025-06-19,121720.04,ATM_Withdrawal
TXN004328,ACC0278,2025-02-08,36128.09,Uber
TXN008041,ACC0207,2025-03-25,1639.14,Zomato
TXN019564,ACC0323,2025-05-08,4857.41,Zomato
TXN019313,ACC0420,2025-06-05,43238.52,Swiggy
TXN016804,ACC0266,2025-03-07,73848.08,Flipkart
TXN005529,ACC0088,2025-06-16,44256.62,Uber
TXN003322,ACC0106,2025-04-24,21404.14,Uber
TXN017887,ACC0045,2025-01-05,75215.79,Amazon
TXN016018,ACC0322,2025-05-06,11207.48,Uber
TXN015295,ACC0102,2025-04-30,13008.17,Swiggy
TXN002363,ACC0140,2025-01-24,78249.08,Swiggy
TXN013526,ACC0227,2025-04-03,132379.28,ATM_Withdrawal
TXN015041,ACC0169,2025-05-05,80697.1,Zomato
TXN005261,ACC0340,2025-04-26,107145.13,Unknown_POS
TXN001813,ACC0064,2025-04-29,55603.57,Zomato
TXN009267,ACC0300,2025-03-30,33047.82,Amazon
TXN000484,ACC0058,2025-04-17,22488.87,Flipkart
