txn_id,account_id,txn_date,amount,merchant,ingestion_timestamp,source_system
TXN003512,ACC0461,2025-04-29,82253.42,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN004686,ACC0141,2025-05-19,82029.45,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN016517,ACC0180,2025-01-21,32007.22,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN015189,ACC0317,2025-04-19,132841.34,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN006187,ACC0405,2025-04-05,116843.73,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN013733,ACC0214,2025-01-01,137361.82,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN005662,ACC0243,2025-01-02,68245.49,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN001776,ACC0147,2025-02-06,27441.21,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN005089,ACC0390,2025-04-13,89411.88,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN004231,ACC0396,2025-02-27,109630.47,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN014595,ACC0354,2025-02-22,92360.92,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN004635,ACC0402,2025-06-05,79401.73,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN012146,ACC0438,2025-07-22,75654.59,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN012062,ACC0326,2025-03-15,133810.52,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011706,ACC0074,2025-02-21,47366.48,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN016000,ACC0055,2025-07-21,52106.51,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN007381,ACC0310,2025-06-11,23161.37,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN011653,ACC0217,2025-05-11,39293.64,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN001315,ACC0296,2025-05-22,128257.85,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN002533,ACC0253,2025-06-14,145074.52,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN019491,ACC0285,2025-05-14,19020.05,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN017396,ACC0402,2025-06-10,105835.89,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN006501,ACC0430,2025-06-05,48034.0,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN017994,ACC0099,2025-01-25,148161.25,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN014659,ACC0127,2025-01-21,112003.23,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN016210,ACC0459,2025-03-27,108672.78,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN010382,ACC0334,2025-04-26,58935.87,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN017981,ACC0075,2025-06-17,77406.64,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN008500,ACC0348,2025-01-28,25937.89,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN019060,ACC0317,2025-02-16,105556.2,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN019164,ACC0310,2025-03-03,73953.14,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN017896,ACC0090,2025-04-02,61542.5,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN017754,ACC0463,2025-02-25,5329.06,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN007481,ACC0462,2025-02-15,119320.95,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN015974,ACC0100,2025-06-18,124920.01,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN012914,ACC0390,2025-07-14,81269.38,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN010591,ACC0090,2025-05-30,42316.95,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN017072,ACC0095,2025-02-07,84117.48,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN014192,ACC0105,2025-03-14,107758.09,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN013719,ACC0278,2025-02-13,9010.03,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN018179,ACC0022,2025-06-29,110659.62,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN008619,ACC0319,2025-02-16,63602.3,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN011271,ACC0447,2025-03-18,125899.41,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN013818,ACC0315,2025-07-15,135538.26,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN009428,ACC0178,2025-07-20,52876.9,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN001313,ACC0235,2025-04-18,25721.64,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN000471,ACC0498,2025-07-13,88479.48,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN018303,ACC0250,2025-07-16,57543.58,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN007698,ACC0089,2025-03-13,21730.3,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN007674,ACC0219,2025-05-18,109137.59,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN001385,ACC0466,2025-06-20,54191.68,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN009234,ACC0206,2025-01-04,609.59,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN013250,ACC0413,2025-04-28,57495.74,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN001117,ACC0098,2025-03-29,138549.33,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN016803,ACC0328,2025-05-29,1149.06,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN000113,ACC0335,2025-03-31,17839.04,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN010295,ACC0293,2025-05-03,118923.9,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN008305,ACC0237,2025-05-30,39042.51,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN002670,ACC0067,2025-06-28,48645.29,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN001098,ACC0371,2025-05-26,92418.2,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN008970,ACC0138,2025-04-29,32907.12,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN013260,ACC0217,2025-05-27,48183.45,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN011505,ACC0376,2025-07-20,37272.19,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN017904,ACC0192,2025-06-21,87348.52,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN009477,ACC0482,2025-05-27,65042.69,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN018765,ACC0385,2025-03-22,135302.56,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN017421,ACC0224,2025-01-13,44994.26,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN016569,ACC0387,2025-03-06,67056.17,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN017524,ACC0440,2025-05-08,16449.7,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN003686,ACC0291,2025-03-06,32560.07,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN008522,ACC0258,2025-05-29,48640.39,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN010189,ACC0078,2025-01-10,14122.88,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN006588,ACC0485,2025-04-30,136561.78,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN010850,ACC0044,2025-03-08,114885.1,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN012414,ACC0491,2025-06-23,7544.55,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN018998,ACC0419,2025-03-07,105724.86,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN017898,ACC0099,2025-03-20,82024.12,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN001192,ACC0126,2025-05-01,94617.89,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN006103,ACC0228,2025-03-10,137231.28,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN005862,ACC0216,2025-03-08,115317.68,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN019104,ACC0395,2025-06-03,14903.86,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN019768,ACC0363,2025-03-16,147118.55,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN004831,ACC0142,2025-04-18,117466.6,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN005806,ACC0358,2025-02-21,15799.93,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN018990,ACC0381,2025-02-21,73289.39,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN000126,ACC0418,2025-07-07,86437.74,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN004631,ACC0294,2025-01-01,47291.29,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN011055,ACC0360,2025-06-09,130633.62,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN003460,ACC0452,2025-04-19,102075.34,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN018333,ACC0169,2025-04-27,128642.52,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN002583,ACC0493,2025-01-04,99921.41,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN004498,ACC0082,2025-02-22,107645.81,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN012462,ACC0022,2025-05-02,128694.99,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN015137,ACC0274,2025-03-07,36224.5,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN009515,ACC0404,2025-03-26,49212.31,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN013288,ACC0244,2025-02-03,97460.64,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN017334,ACC0172,2025-04-08,121405.55,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN008581,ACC0195,2025-05-17,17326.08,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN014543,ACC0253,2025-03-25,79611.39,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011001,ACC0032,2025-06-30,119230.39,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN016699,ACC0450,2025-04-14,75598.57,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN000564,ACC0193,2025-06-13,38405.59,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN003096,ACC0258,2025-05-18,79899.63,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN015714,ACC0066,2025-01-15,53873.7,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN008256,ACC0141,2025-05-28,30153.69,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN001272,ACC0008,2025-02-14,94917.59,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN006171,ACC0473,2025-04-18,29233.02,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN015499,ACC0005,2025-05-25,2102.89,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN001582,ACC0210,2025-07-22,21934.13,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN012911,ACC0190,2025-06-29,133987.03,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN016975,ACC0137,2025-02-01,932.11,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN003839,ACC0186,2025-07-14,120204.9,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN006637,ACC0474,2025-06-24,38409.91,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN002173,ACC0289,2025-06-18,97183.28,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN008716,ACC0235,2025-01-06,19438.6,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN017963,ACC0281,2025-06-19,2388.78,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN018228,ACC0499,2025-01-31,95886.9,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN013882,ACC0229,2025-01-18,121876.01,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN008239,ACC0192,2025-02-11,34360.33,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN003900,ACC0403,2025-06-05,86641.91,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN002869,ACC0275,2025-02-20,147783.33,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN015994,ACC0171,2025-07-21,91873.08,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN006760,ACC0437,2025-04-17,138878.15,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN014125,ACC0201,2025-02-20,61332.39,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN008022,ACC0065,2025-04-04,39291.77,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN006764,ACC0133,2025-05-09,134303.04,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN014799,ACC0394,2025-01-17,51099.22,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN015376,ACC0225,2025-05-17,123252.7,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN011016,ACC0474,2025-02-22,111408.97,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN013722,ACC0262,2025-02-08,108508.17,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN019879,ACC0185,2025-07-06,97485.18,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN001165,ACC0273,2025-03-16,58527.9,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN001454,ACC0481,2025-06-23,55147.84,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN019472,ACC0168,2025-07-10,121270.74,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN019622,ACC0382,2025-06-13,97366.01,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN011136,ACC0139,2025-07-06,146848.92,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN000864,ACC0065,2025-07-06,35232.35,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN018135,ACC0295,2025-06-07,126774.08,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN011981,ACC0027,2025-01-22,134133.04,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN018785,ACC0322,2025-06-23,58944.74,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN007754,ACC0124,2025-06-19,10809.9,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN011431,ACC0497,2025-04-22,13445.41,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN005829,ACC0275,2025-02-20,72800.44,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN016835,ACC0191,2025-06-14,40576.32,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN016695,ACC0019,2025-04-04,114537.41,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN012114,ACC0496,2025-04-20,52524.16,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN006248,ACC0427,2025-06-09,111644.42,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN003198,ACC0439,2025-03-12,16069.84,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN014775,ACC0043,2025-06-07,115174.57,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN004049,ACC0019,2025-04-26,28252.68,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN018605,ACC0298,2025-05-13,89615.04,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN017835,ACC0347,2025-01-14,18715.67,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN003579,ACC0227,2025-02-17,76162.28,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN003413,ACC0256,2025-01-24,27725.73,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN015631,ACC0287,2025-02-16,34371.97,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN000833,ACC0195,2025-05-29,15157.14,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN009788,ACC0398,2025-04-28,82414.63,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN018572,ACC0270,2025-02-13,111025.28,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN010636,ACC0113,2025-02-23,88072.51,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN014362,ACC0498,2025-02-06,100308.96,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN005413,ACC0497,2025-06-01,62878.94,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN011726,ACC0016,2025-05-02,49259.58,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN003994,ACC0069,2025-07-28,49069.88,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN019522,ACC0416,2025-04-26,100219.6,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN016684,ACC0447,2025-07-20,31277.07,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN000191,ACC0402,2025-04-26,73615.99,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN007063,ACC0320,2025-02-21,143580.34,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN019684,ACC0457,2025-01-30,91283.34,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN004978,ACC0339,2025-05-27,105383.34,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN008366,ACC0443,2025-06-05,16822.99,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN015624,ACC0082,2025-07-24,132551.08,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN017088,ACC0006,2025-03-16,32906.74,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN007921,ACC0074,2025-04-07,33462.03,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN018225,ACC0242,2025-06-16,21517.97,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN003150,ACC0292,2025-06-13,135949.99,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN004779,ACC0350,2025-06-08,110029.3,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN008373,ACC0201,2025-03-09,87063.71,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN016654,ACC0134,2025-03-22,22214.82,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN015013,ACC0352,2025-04-07,86707.09,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN009383,ACC0381,2025-05-31,32381.03,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN011773,ACC0319,2025-01-20,145880.86,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN003477,ACC0379,2025-02-06,66331.47,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN009639,ACC0157,2025-04-22,4274.3,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN018264,ACC0333,2025-01-31,58978.01,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN001648,ACC0320,2025-07-26,39797.9,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN012329,ACC0228,2025-03-25,66937.6,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN004327,ACC0129,2025-02-19,116593.93,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN000555,ACC0067,2025-01-27,57563.39,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN010448,ACC0044,2025-01-20,15832.67,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN018061,ACC0028,2025-04-27,59613.8,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN004722,ACC0180,2025-01-30,10604.03,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN017046,ACC0445,2025-06-18,8940.85,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN001789,ACC0156,2025-05-26,61041.55,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN019991,ACC0215,2025-01-02,86688.58,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN016473,ACC0404,2025-02-10,92156.55,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN018863,ACC0397,2025-07-23,25995.03,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN004002,ACC0365,2025-03-29,120041.28,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN002898,ACC0160,2025-07-09,50713.38,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN003965,ACC0027,2025-01-01,70707.66,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN003058,ACC0021,2025-01-20,49021.94,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN005277,ACC0111,2025-02-22,131678.32,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN017680,ACC0382,2025-04-26,119095.07,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN019780,ACC0496,2025-07-13,63877.24,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN000182,ACC0092,2025-03-22,2397.93,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN000200,ACC0053,2025-01-07,13488.35,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN006776,ACC0436,2025-06-11,44896.14,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN013076,ACC0014,2025-05-28,80295.23,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN003498,ACC0350,2025-05-06,91910.64,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN012179,ACC0231,2025-02-27,108375.65,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN019657,ACC0398,2025-04-17,81125.2,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN016958,ACC0384,2025-04-27,112090.07,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN003146,ACC0090,2025-05-04,134575.18,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN015688,ACC0410,2025-05-15,125081.95,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN000021,ACC0484,2025-04-11,75841.4,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN002646,ACC0243,2025-01-07,124917.33,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN001871,ACC0054,2025-04-27,131422.02,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN002600,ACC0472,2025-04-07,95828.13,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN016375,ACC0110,2025-06-25,143336.94,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN004846,ACC0189,2025-07-17,84276.59,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN012185,ACC0227,2025-04-25,44180.66,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN008147,ACC0128,2025-05-15,33002.86,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN000345,ACC0376,2025-01-31,115725.97,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN008195,ACC0081,2025-03-22,95445.32,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN011759,ACC0303,2025-05-22,114576.78,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN005229,ACC0295,2025-03-11,131567.16,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN002185,ACC0283,2025-03-11,91139.67,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN005037,ACC0334,2025-02-11,148600.72,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN014131,ACC0104,2025-04-02,80390.44,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN001926,ACC0108,2025-04-23,67523.29,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN010926,ACC0247,2025-06-14,58978.04,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN011154,ACC0495,2025-03-28,95235.37,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN005941,ACC0388,2025-03-25,39053.43,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN008047,ACC0134,2025-06-18,140754.14,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN018918,ACC0402,2025-01-03,143532.41,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN009583,ACC0017,2025-02-07,40747.87,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN015354,ACC0290,2025-04-08,57411.3,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN010204,ACC0155,2025-07-21,30371.64,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN003951,ACC0238,2025-02-09,138911.44,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN010216,ACC0174,2025-06-24,37097.12,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN006086,ACC0026,2025-03-20,73334.88,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN018959,ACC0006,2025-02-12,29639.78,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN005188,ACC0111,2025-01-19,24787.8,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN016453,ACC0008,2025-07-08,15416.51,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN019636,ACC0063,2025-01-17,46699.58,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN009461,ACC0287,2025-07-30,117358.77,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN017406,ACC0128,2025-05-06,23589.41,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN008650,ACC0178,2025-06-09,129271.83,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN007480,ACC0423,2025-07-02,112421.02,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN005023,ACC0296,2025-06-04,106595.5,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN005295,ACC0374,2025-07-18,143768.29,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN007119,ACC0072,2025-01-25,83677.05,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN007383,ACC0036,2025-06-03,105099.55,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN000473,ACC0495,2025-05-18,103075.84,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN019529,ACC0082,2025-01-18,98324.39,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN015642,ACC0179,2025-05-25,81294.04,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN004935,ACC0087,2025-06-12,3617.76,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
