order_id,customer_id,order_date,status,region_code
ORD001155,,2025-06-25 09:40:32,PLACED,NORTH
ORD001156,CUST0780,2022-06-28 01:16:52,SHIPPED,WEST
ORD001157,CUST0948,2022-09-07 21:32:39,DELIVERED,CENTRAL
ORD001158,CUST0160,2024-09-05 00:14:41,PLACED,CENTRAL
ORD001159,CUST0863,2023-12-15 14:38:36,PLACED,EAST
ORD001160,CUST0912,2026-05-08 15:35:18,RETURNED,CENTRAL
ORD001161,CUST0800,2024-07-10 19:37:16,SHIPPED,SOUTH
ORD001162,CUST0713,2024-11-10 12:16:48,CANCELLED,EAST
ORD001163,CUST0372,2025-04-19 15:21:47,DELIVERED,EAST
ORD001164,CUST0847,2023-08-13 06:28:21,DELIVERED,CENTRAL
ORD001165,CUST0968,2026-07-22 15:35:12,PLACED,NORTH
ORD001166,CUST0050,2026-06-30 11:10:18,SHIPPED,SOUTH
ORD001167,CUST0252,2025-08-09 04:12:49,CANCELLED,NORTH
ORD001168,CUST0359,2024-09-11 01:13:48,DELIVERED,WEST
ORD001169,CUST0203,2022-07-25 10:20:12,CANCELLED,CENTRAL
ORD001170,CUST0422,2025-06-23 17:51:47,RETURNED,SOUTH
ORD001171,CUST0904,2026-06-04 16:03:31,SHIPPED,WEST
ORD001172,CUST0009,2024-01-21 18:45:43,DELIVERED,EAST
ORD001173,CUST0950,2022-05-23 19:08:41,DELIVERED,CENTRAL
ORD001174,CUST0125,2022-10-01 06:55:59,PLACED,CENTRAL
ORD001175,CUST0847,2022-01-15 22:49:30,PLACED,WEST
ORD001176,CUST0884,2024-11-30 08:54:39,DELIVERED,SOUTH
ORD001177,CUST0495,2022-02-19 19:23:17,DELIVERED,CENTRAL
ORD001178,CUST0687,2022-12-29 06:34:40,DELIVERED,EAST
ORD001179,CUST0973,2025-02-25 22:51:18,PLACED,SOUTH
ORD001180,CUST0941,2023-10-29 05:11:10,DELIVERED,WEST
ORD001181,CUST0681,2023-05-09 03:43:22,DELIVERED,SOUTH
ORD001182,CUST0960,2025-08-14 17:04:02,DELIVERED,SOUTH
ORD001183,CUST0793,2026-01-31 07:54:38,DELIVERED,SOUTH
ORD001184,CUST0921,2023-10-30 06:37:07,DELIVERED,CENTRAL
ORD001185,CUST0229,2024-04-23 06:13:58,DELIVERED,EAST
ORD001186,CUST0622,2025-08-04 11:02:20,DELIVERED,SOUTH
ORD001187,CUST0360,2024-01-15 08:54:09,CANCELLED,CENTRAL
ORD001188,CUST0586,2023-09-23 09:42:47,DELIVERED,WEST
ORD001189,CUST0882,2023-03-25 05:52:56,SHIPPED,NORTH
ORD001190,CUST0273,2023-06-04 21:01:48,DELIVERED,CENTRAL
ORD001191,CUST0145,2024-07-04 21:58:36,CANCELLED,WEST
ORD001192,,2025-03-15 06:20:49,SHIPPED,EAST
ORD001193,CUST0904,2024-08-17 19:11:14,DELIVERED,SOUTH
ORD001194,CUST0897,2023-11-01 05:02:04,DELIVERED,CENTRAL
ORD001195,CUST0167,2026-07-22 03:35:17,DELIVERED,NORTH
ORD001196,CUST0191,2022-04-02 09:39:34,DELIVERED,WEST
ORD001197,CUST0535,2025-03-11 15:57:38,SHIPPED,EAST
ORD001198,CUST0393,2023-04-30 23:12:28,CANCELLED,NORTH
ORD001199,CUST0292,2023-09-11 08:36:10,DELIVERED,CENTRAL
ORD001200,CUST0605,2022-08-13 16:45:21,DELIVERED,SOUTH
ORD001201,CUST0872,14-03-2025,PLACED,CENTRAL
ORD001202,CUST0922,2025-04-16 12:40:45,PLACED,SOUTH
ORD001203,CUST0679,2026-02-14 18:37:07,DELIVERED,SOUTH
ORD001204,CUST0613,2024-08-20 03:00:32,DELIVERED,NORTH
ORD001205,CUST0143,2024-03-25 01:45:46,DELIVERED,NORTH
ORD001206,CUST0147,2025-11-07 16:45:38,DELIVERED,SOUTH
ORD001207,CUST0641,2026-03-08 03:14:56,DELIVERED,NORTH
ORD001208,CUST0200,2022-09-05 22:28:58,DELIVERED,EAST
ORD001209,CUST0921,2026-04-06 15:56:01,SHIPPED,CENTRAL
ORD001210,CUST0229,2023-08-25 20:49:17,DELIVERED,SOUTH
ORD001211,CUST0686,2024-07-21 23:41:18,DELIVERED,CENTRAL
ORD001212,CUST0774,2023-08-01 06:24:46,SHIPPED,CENTRAL
ORD001213,CUST0658,2022-10-15 12:16:31,DELIVERED,EAST
ORD001214,CUST0167,2023-08-11 13:40:27,DELIVERED,CENTRAL
ORD001215,CUST0857,2023-12-18 13:51:12,PLACED,NORTH
ORD001216,CUST0230,2025-09-27 20:42:42,PLACED,CENTRAL
ORD001217,CUST0018,2022-07-19 08:19:57,PLACED,EAST
ORD001218,CUST0936,2025-01-30 11:53:33,DELIVERED,SOUTH
ORD001219,CUST0028,03-06-2022,RETURNED,NORTH
ORD001220,CUST0395,2022-11-28 17:27:04,DELIVERED,NORTH
ORD001221,CUST0653,2024-06-26 03:06:30,CANCELLED,NORTH
ORD001222,CUST0159,2023-07-31 19:20:05,CANCELLED,EAST
ORD001223,CUST0953,2022-11-21 23:00:02,SHIPPED,EAST
ORD001224,,01-05-2022,DELIVERED,WEST
ORD001225,CUST0600,2026-04-23 23:17:44,DELIVERED,EAST
ORD001226,CUST0406,2025-04-23 12:40:17,DELIVERED,SOUTH
ORD001227,CUST0267,2022-08-06 04:58:58,SHIPPED,WEST
ORD001228,,2022-04-01 20:12:17,PLACED,CENTRAL
ORD001229,CUST0220,2026-07-09 15:01:16,PLACED,WEST
ORD001230,CUST0941,2024-09-28 05:53:37,PLACED,NORTH
ORD001231,CUST0820,2025-10-04 13:20:04,PLACED,NORTH
ORD001232,CUST0129,2023-12-03 02:12:49,SHIPPED,NORTH
ORD001233,CUST0118,2022-04-21 16:49:08,DELIVERED,NORTH
ORD001234,CUST0305,2024-12-22 10:01:56,SHIPPED,WEST
ORD001235,CUST0711,2022-02-20 00:38:04,SHIPPED,CENTRAL
ORD001236,CUST0691,2024-07-04 15:30:24,DELIVERED,WEST
ORD001237,,04-09-2022,SHIPPED,SOUTH
ORD001238,CUST0175,2026-07-17 16:00:03,DELIVERED,WEST
ORD001239,CUST0167,2023-12-25 21:18:16,SHIPPED,SOUTH
ORD001240,CUST0510,2022-03-07 02:05:47,DELIVERED,WEST
ORD001241,CUST0966,07-07-2025,PLACED,NORTH
ORD001242,CUST0624,2025-09-27 17:00:57,SHIPPED,NORTH
ORD001243,CUST0276,2023-04-29 19:48:07,DELIVERED,CENTRAL
ORD001244,CUST0865,2025-07-16 09:48:51,DELIVERED,NORTH
ORD001245,CUST0190,2023-06-08 22:13:47,PLACED,CENTRAL
ORD001246,CUST0837,2024-10-14 14:22:53,DELIVERED,WEST
ORD001247,CUST0673,2023-02-11 16:51:58,DELIVERED,WEST
ORD001248,CUST0587,2023-08-23 03:42:56,DELIVERED,NORTH
ORD001249,CUST0520,2022-04-11 17:39:32,SHIPPED,SOUTH
ORD001250,CUST0774,2024-06-13 06:39:48,DELIVERED,CENTRAL
ORD001251,CUST0633,2025-04-08 20:41:49,RETURNED,WEST
ORD001252,CUST0077,2023-06-25 06:00:45,DELIVERED,SOUTH
ORD001253,,2024-08-14 01:51:22,DELIVERED,CENTRAL
ORD001254,CUST0125,2024-04-21 01:59:58,DELIVERED,NORTH
ORD001255,CUST0686,2023-06-16 03:27:42,CANCELLED,CENTRAL
ORD001256,CUST0806,2023-04-27 13:26:54,DELIVERED,CENTRAL
ORD001257,CUST0531,2026-05-17 21:17:19,PLACED,NORTH
ORD001258,CUST0477,2022-02-15 19:34:11,DELIVERED,EAST
ORD001259,CUST0538,2026-07-28 02:34:14,CANCELLED,EAST
ORD001260,CUST0161,2026-04-02 04:22:40,CANCELLED,EAST
ORD001261,CUST0746,2023-04-23 20:47:33,RETURNED,EAST
ORD001262,CUST0015,2022-12-20 02:14:49,SHIPPED,NORTH
ORD001263,CUST0353,2025-09-27 03:24:41,SHIPPED,SOUTH
ORD001264,CUST0099,2025-05-04 14:40:52,DELIVERED,NORTH
ORD001265,CUST0540,2024-10-20 21:29:48,SHIPPED,WEST
ORD001266,CUST0531,2024-08-06 14:16:33,RETURNED,WEST
ORD001267,CUST0061,2022-03-30 21:26:20,DELIVERED,EAST
ORD001268,CUST0101,2025-04-04 15:25:11,DELIVERED,WEST
ORD001269,CUST0670,2022-12-29 17:44:58,CANCELLED,CENTRAL
ORD001270,CUST0367,2024-02-12 12:53:25,CANCELLED,CENTRAL
ORD001271,CUST0812,2025-10-04 23:20:40,SHIPPED,NORTH
ORD001272,CUST0922,2025-12-08 23:17:20,DELIVERED,WEST
ORD001273,CUST0725,06-06-2025,DELIVERED,EAST
ORD001274,CUST0477,2022-11-10 20:25:09,DELIVERED,SOUTH
ORD001275,CUST0391,2026-04-06 08:51:11,DELIVERED,CENTRAL
ORD001276,CUST0003,2025-03-21 08:04:58,DELIVERED,CENTRAL
ORD001277,CUST0047,2024-06-11 05:00:17,DELIVERED,SOUTH
ORD001278,CUST0763,2024-06-30 21:54:57,DELIVERED,CENTRAL
ORD001279,CUST0101,2022-06-01 07:48:28,PLACED,SOUTH
ORD001280,CUST0767,2025-05-13 23:18:18,RETURNED,SOUTH
ORD001281,CUST0129,2023-03-13 17:17:53,CANCELLED,EAST
ORD001282,CUST0262,2023-06-06 11:41:42,PLACED,EAST
ORD001283,CUST0709,2022-12-06 13:07:07,SHIPPED,EAST
ORD001284,CUST0276,2025-06-16 03:32:41,DELIVERED,SOUTH
ORD001285,CUST0288,2026-06-02 20:39:06,DELIVERED,WEST
ORD001286,CUST0518,2026-03-11 02:22:43,PLACED,EAST
ORD001287,CUST0605,24-01-2025,DELIVERED,NORTH
ORD001288,CUST0494,2025-02-02 05:17:45,PLACED,EAST
ORD001289,CUST0858,2022-08-03 08:14:44,DELIVERED,WEST
ORD001290,CUST0947,2025-01-23 15:22:16,DELIVERED,SOUTH
ORD001291,CUST0618,2025-11-27 22:31:13,DELIVERED,CENTRAL
ORD001292,CUST0341,2022-07-04 11:55:03,SHIPPED,EAST
ORD001293,CUST0060,2022-09-12 22:20:38,DELIVERED,SOUTH
ORD001294,CUST0699,2024-09-05 13:09:18,CANCELLED,NORTH
ORD001295,CUST0084,2022-06-10 15:22:55,PLACED,CENTRAL
ORD001296,CUST0780,2026-07-12 14:22:38,DELIVERED,WEST
ORD001297,CUST0673,2022-07-24 18:44:18,DELIVERED,CENTRAL
ORD001298,CUST0520,2022-04-11 00:54:07,DELIVERED,EAST
ORD001299,CUST0322,2025-04-03 09:06:36,SHIPPED,WEST
ORD001300,CUST0696,2023-07-16 20:16:14,DELIVERED,WEST
ORD001301,CUST0798,21-06-2023,DELIVERED,EAST
ORD001302,CUST0867,2024-09-30 16:07:57,CANCELLED,CENTRAL
ORD001303,CUST0953,2026-04-22 11:36:43,SHIPPED,CENTRAL
ORD001304,CUST0033,2022-09-25 08:49:47,DELIVERED,WEST
ORD001305,CUST0788,2025-07-21 06:42:39,DELIVERED,EAST
ORD001306,CUST0434,2023-11-16 21:58:41,SHIPPED,NORTH
ORD001307,,2025-10-14 15:29:30,SHIPPED,SOUTH
ORD001308,CUST0201,2026-04-10 16:27:14,CANCELLED,WEST
ORD001309,CUST0160,2023-10-10 22:19:42,PLACED,NORTH
ORD001310,CUST0717,2022-07-24 03:21:37,RETURNED,CENTRAL
ORD001311,CUST0267,2026-06-21 18:49:33,RETURNED,NORTH
ORD001312,CUST0977,2022-01-31 03:56:41,DELIVERED,WEST
ORD001313,CUST0524,2025-02-18 04:39:17,PLACED,CENTRAL
ORD001314,CUST0941,2024-06-28 00:29:45,SHIPPED,SOUTH
ORD001315,CUST0448,2023-06-23 05:58:30,DELIVERED,SOUTH
ORD001316,CUST0918,2022-04-20 07:25:24,SHIPPED,WEST
ORD001317,CUST0461,2025-11-27 21:26:07,CANCELLED,CENTRAL
ORD001318,,2025-02-08 12:45:21,DELIVERED,EAST
ORD001319,CUST0948,2022-12-25 11:16:41,DELIVERED,SOUTH
ORD001320,CUST0878,12-01-2024,DELIVERED,WEST
ORD001321,CUST0679,2023-08-08 23:44:46,DELIVERED,SOUTH
ORD001322,CUST0089,2022-10-14 07:02:48,DELIVERED,WEST
ORD001323,CUST0566,2026-04-17 17:53:09,DELIVERED,NORTH
ORD001324,CUST0904,2024-03-26 07:30:37,SHIPPED,SOUTH
ORD001325,CUST0036,2025-02-10 19:37:14,SHIPPED,NORTH
ORD001326,CUST0391,2022-01-26 23:50:59,DELIVERED,NORTH
ORD001327,CUST0426,2023-05-21 01:31:06,DELIVERED,SOUTH
ORD001328,,2025-05-31 08:21:26,DELIVERED,SOUTH
ORD001329,CUST0894,2023-11-09 08:21:23,PLACED,NORTH
ORD001330,CUST0721,2024-03-22 16:02:22,SHIPPED,NORTH
ORD001331,CUST0385,2022-12-19 10:09:09,CANCELLED,EAST
ORD001332,CUST0461,2024-12-24 07:39:19,CANCELLED,NORTH
ORD001333,CUST0653,2024-07-11 20:06:53,DELIVERED,EAST
ORD001334,CUST0634,2022-10-29 19:32:17,DELIVERED,EAST
ORD001335,CUST0745,2026-07-05 22:38:59,DELIVERED,CENTRAL
ORD001336,CUST0783,2026-04-15 21:48:12,RETURNED,EAST
ORD001337,CUST0710,2024-09-08 03:48:37,DELIVERED,SOUTH
ORD001338,CUST0246,2026-07-18 03:15:36,RETURNED,CENTRAL
ORD001339,CUST0414,2023-06-02 06:22:21,CANCELLED,CENTRAL
ORD001340,CUST0628,2022-11-30 18:59:09,DELIVERED,NORTH
ORD001341,CUST0137,2025-08-16 20:00:51,DELIVERED,SOUTH
ORD001342,CUST0600,2022-12-20 18:49:34,CANCELLED,CENTRAL
ORD001343,CUST0226,26-10-2022,PLACED,SOUTH
ORD001344,CUST0888,2022-02-03 02:17:41,DELIVERED,WEST
ORD001345,CUST0053,2022-03-03 18:29:34,DELIVERED,CENTRAL
ORD001346,CUST0691,2026-01-04 14:03:44,DELIVERED,EAST
ORD001347,CUST0418,2022-07-10 10:30:48,DELIVERED,CENTRAL
ORD001348,CUST0352,2023-05-15 23:20:37,DELIVERED,NORTH
ORD001349,CUST0291,2026-05-23 20:02:13,SHIPPED,EAST
ORD001350,CUST0979,10-10-2023,SHIPPED,NORTH
ORD001351,CUST0762,2023-01-09 00:07:39,DELIVERED,EAST
ORD001352,CUST0624,2024-06-15 02:42:49,CANCELLED,NORTH
ORD001353,CUST0971,2025-09-30 14:11:49,PLACED,NORTH
ORD001354,CUST0432,2024-01-30 10:53:22,DELIVERED,SOUTH
ORD001355,CUST0005,2024-07-04 19:43:15,DELIVERED,CENTRAL
ORD001356,CUST0652,2022-03-27 19:02:03,DELIVERED,CENTRAL
ORD001357,CUST0461,2025-01-27 07:21:56,PLACED,CENTRAL
ORD001358,CUST0600,2024-04-09 05:48:00,DELIVERED,NORTH
ORD001359,CUST0568,2025-02-16 20:13:20,DELIVERED,NORTH
ORD001360,CUST0995,2025-09-14 23:19:56,DELIVERED,EAST
ORD001361,,2026-07-03 21:31:50,DELIVERED,NORTH
ORD001362,CUST0900,2022-02-17 21:39:08,PLACED,NORTH
ORD001363,CUST0880,2026-04-14 13:03:10,RETURNED,CENTRAL
ORD001364,CUST0840,18-01-2023,RETURNED,CENTRAL
ORD001365,CUST0773,2025-03-16 13:25:05,CANCELLED,WEST
ORD001366,CUST0540,2022-08-30 16:46:07,SHIPPED,NORTH
ORD001367,CUST0161,2023-08-31 14:01:15,DELIVERED,NORTH
ORD001368,CUST0805,2025-08-13 20:04:36,PLACED,CENTRAL
ORD001369,CUST0161,2023-06-30 06:26:43,DELIVERED,WEST
ORD001370,CUST0624,2024-07-09 01:56:38,CANCELLED,EAST
ORD001371,CUST0401,2022-09-28 03:49:53,DELIVERED,EAST
ORD001372,CUST0844,2022-04-03 11:36:46,DELIVERED,NORTH
ORD001373,CUST0163,2024-01-22 18:05:35,DELIVERED,NORTH
ORD001374,CUST0060,2025-07-18 14:32:16,DELIVERED,EAST
ORD001375,CUST0951,2024-07-29 06:15:02,PLACED,WEST
ORD001376,CUST0530,2025-02-20 22:14:48,DELIVERED,EAST
ORD001377,,2022-07-02 17:40:32,CANCELLED,CENTRAL
ORD001378,CUST0699,2026-01-08 16:28:46,PLACED,WEST
ORD001379,CUST0941,15-01-2025,PLACED,EAST
ORD001380,CUST0670,2026-03-23 02:08:53,DELIVERED,NORTH
ORD001381,CUST0850,2026-07-12 03:58:34,DELIVERED,EAST
ORD001382,CUST0094,2022-03-31 13:12:23,DELIVERED,WEST
ORD001383,CUST0601,13-02-2023,PLACED,WEST
ORD001384,CUST0696,2022-01-10 17:37:01,DELIVERED,NORTH
ORD001385,CUST0606,2023-10-02 20:27:12,DELIVERED,SOUTH
ORD001386,CUST0163,2025-03-08 19:00:06,DELIVERED,CENTRAL
ORD001387,CUST0863,2023-12-07 04:47:16,SHIPPED,WEST
ORD001388,CUST0449,2026-02-09 03:12:26,DELIVERED,CENTRAL
ORD001389,CUST0974,2023-02-19 11:19:04,PLACED,NORTH
ORD001390,,2023-11-12 01:39:11,DELIVERED,CENTRAL
ORD001391,CUST0699,2022-05-21 17:02:57,SHIPPED,EAST
ORD001392,CUST0556,2023-05-11 12:17:03,SHIPPED,CENTRAL
ORD001393,CUST0867,22-01-2025,DELIVERED,SOUTH
ORD001394,CUST0235,2026-01-09 09:09:07,CANCELLED,CENTRAL
ORD001395,CUST0329,2022-12-29 11:34:30,DELIVERED,EAST
ORD001396,CUST0161,2022-04-08 12:02:44,DELIVERED,WEST
ORD001397,CUST0712,2024-03-16 13:06:39,DELIVERED,NORTH
ORD001398,CUST0434,2023-02-26 20:33:19,DELIVERED,CENTRAL
ORD001399,,2023-11-14 11:48:59,DELIVERED,EAST
ORD001400,CUST0687,2025-05-13 03:42:12,PLACED,NORTH
ORD001401,CUST0494,2024-11-05 14:07:22,RETURNED,NORTH
ORD001402,CUST0813,2025-12-13 16:12:31,PLACED,SOUTH
ORD001403,CUST0025,2026-01-08 22:36:33,SHIPPED,EAST
ORD001404,CUST0096,2022-12-29 00:01:25,DELIVERED,SOUTH
ORD001405,CUST0343,2026-06-14 20:36:12,RETURNED,NORTH
ORD001406,CUST0452,2026-07-22 01:50:55,PLACED,SOUTH
ORD001407,CUST0929,2023-12-12 23:50:09,DELIVERED,WEST
ORD001408,CUST0651,2022-03-07 15:56:57,RETURNED,WEST
ORD001409,CUST0477,2023-01-27 04:42:06,DELIVERED,EAST
ORD001410,CUST0626,20-01-2024,SHIPPED,NORTH
ORD001411,,2024-03-15 10:28:48,DELIVERED,EAST
ORD001412,CUST0015,2025-11-14 21:04:47,SHIPPED,SOUTH
ORD001413,CUST0878,2024-05-27 01:39:37,DELIVERED,EAST
ORD001414,CUST0569,2025-07-07 22:20:03,RETURNED,EAST
ORD001415,CUST0649,2022-12-23 19:51:32,DELIVERED,SOUTH
ORD001416,CUST0699,29-11-2023,DELIVERED,NORTH
ORD001417,CUST0965,12-03-2025,PLACED,CENTRAL
ORD001418,CUST0915,2025-01-26 02:08:25,DELIVERED,WEST
ORD001419,CUST0052,2025-11-25 08:47:51,DELIVERED,SOUTH
ORD001420,CUST0957,2025-09-18 07:03:27,SHIPPED,CENTRAL
ORD001421,CUST0988,06-04-2023,DELIVERED,WEST
ORD001422,CUST0856,16-11-2023,SHIPPED,EAST
ORD001423,CUST0087,2023-03-12 13:48:59,PLACED,WEST
ORD001424,CUST0125,2025-01-05 09:16:33,PLACED,SOUTH
ORD001425,CUST0603,2026-05-15 05:26:28,SHIPPED,EAST
ORD001426,CUST0082,2026-02-18 01:09:47,DELIVERED,WEST
ORD001427,CUST0053,2023-05-16 00:12:16,RETURNED,CENTRAL
ORD001428,CUST0540,2023-05-13 00:30:27,CANCELLED,NORTH
ORD001429,CUST0477,2026-06-16 04:57:16,PLACED,EAST
ORD001430,CUST0919,2024-07-23 12:09:48,RETURNED,CENTRAL
ORD001431,CUST0570,2023-10-25 20:35:33,PLACED,CENTRAL
ORD001432,CUST0780,2023-10-01 06:05:52,SHIPPED,SOUTH
ORD001433,CUST0811,2023-01-02 00:18:30,PLACED,EAST
ORD001434,CUST0204,2023-06-08 16:49:07,CANCELLED,CENTRAL
ORD001435,CUST0909,2022-08-23 03:18:25,DELIVERED,SOUTH
ORD001436,CUST0577,2023-01-06 06:52:58,RETURNED,NORTH
ORD001437,CUST0643,2025-09-14 06:13:22,CANCELLED,CENTRAL
ORD001438,CUST0555,2024-09-28 00:09:20,DELIVERED,WEST
ORD001439,CUST0136,2024-06-13 07:41:53,DELIVERED,CENTRAL
ORD001440,CUST0624,2023-10-03 20:42:56,DELIVERED,WEST
ORD001441,CUST0701,2024-02-21 20:14:37,DELIVERED,EAST
ORD001442,CUST0515,2026-04-17 21:59:10,PLACED,WEST
ORD001443,CUST0172,2025-04-06 17:27:41,DELIVERED,EAST
ORD001444,CUST0882,2022-04-20 23:56:01,DELIVERED,SOUTH
ORD001445,CUST0513,2022-01-03 01:57:54,SHIPPED,EAST
ORD001446,CUST0658,2023-04-14 04:55:30,SHIPPED,EAST
ORD001447,CUST0292,2023-07-25 23:50:30,PLACED,CENTRAL
ORD001448,CUST0077,2024-01-08 21:01:04,SHIPPED,NORTH
ORD001449,CUST0745,2026-02-13 00:28:29,DELIVERED,NORTH
ORD001450,CUST0721,2022-11-02 07:58:27,PLACED,WEST
ORD001451,CUST0860,2022-09-18 03:45:31,DELIVERED,NORTH
ORD001452,CUST0770,2024-10-27 03:24:20,CANCELLED,WEST
ORD001453,CUST0210,2025-10-29 02:05:28,DELIVERED,SOUTH
ORD001454,CUST0474,2024-07-30 12:57:23,DELIVERED,CENTRAL
ORD001455,CUST0160,2022-05-26 00:50:03,RETURNED,NORTH
ORD001456,CUST0882,2025-11-05 02:41:42,DELIVERED,CENTRAL
ORD001457,,2022-11-22 21:11:29,DELIVERED,NORTH
ORD001458,CUST0034,2023-05-23 19:42:17,PLACED,WEST
ORD001459,CUST0168,2022-06-16 07:23:30,DELIVERED,NORTH
ORD001460,CUST0401,2025-02-15 13:25:09,DELIVERED,WEST
ORD001461,CUST0763,2022-03-25 13:57:02,DELIVERED,SOUTH
ORD001462,CUST0542,2024-03-17 13:10:54,DELIVERED,EAST
ORD001463,CUST0788,08-09-2023,RETURNED,WEST
ORD001464,CUST0699,2025-05-23 06:51:55,DELIVERED,EAST
ORD001465,,2025-08-18 22:00:35,DELIVERED,SOUTH
ORD001466,CUST0421,2024-06-07 04:16:37,RETURNED,EAST
ORD001467,CUST0449,2022-10-09 12:30:26,DELIVERED,EAST
ORD001468,CUST0168,2025-10-22 18:44:21,DELIVERED,NORTH
ORD001469,CUST0523,2025-05-01 22:29:23,DELIVERED,WEST
ORD001470,CUST0255,2023-09-30 03:04:53,DELIVERED,WEST
ORD001471,CUST0214,2023-11-25 08:43:01,DELIVERED,EAST
ORD001472,CUST0973,2023-01-18 13:18:44,DELIVERED,SOUTH
ORD001473,CUST0273,2023-02-19 01:15:52,SHIPPED,NORTH
ORD001474,CUST0401,2025-10-01 19:15:37,PLACED,EAST
ORD001475,CUST0502,2026-01-30 14:12:51,DELIVERED,EAST
ORD001476,CUST0805,2024-04-02 21:21:56,DELIVERED,EAST
ORD001477,CUST0941,2025-07-25 12:12:55,DELIVERED,SOUTH
ORD001478,CUST0600,2023-07-09 14:18:34,DELIVERED,CENTRAL
ORD001479,CUST0814,2024-06-01 07:35:44,PLACED,SOUTH
ORD001480,CUST0405,2025-01-01 00:17:18,CANCELLED,CENTRAL
ORD001481,CUST0334,2022-06-29 12:26:26,DELIVERED,SOUTH
ORD001482,CUST0940,2025-03-25 13:52:56,DELIVERED,SOUTH
ORD001483,CUST0918,2022-01-28 16:30:01,SHIPPED,SOUTH
ORD001484,CUST0723,2022-09-01 09:40:25,PLACED,EAST
ORD001485,CUST0687,2023-06-27 23:41:23,SHIPPED,SOUTH
ORD001486,CUST0823,2023-09-09 11:31:55,SHIPPED,NORTH
ORD001487,CUST0449,2025-09-09 16:40:17,RETURNED,NORTH
ORD001488,,2025-08-15 04:26:28,DELIVERED,EAST
ORD001489,CUST0165,2022-09-04 02:53:27,DELIVERED,NORTH
ORD001490,CUST0588,2023-10-14 05:41:42,DELIVERED,EAST
ORD001491,CUST0195,2024-11-01 16:46:18,DELIVERED,WEST
ORD001492,,2024-10-15 07:03:47,SHIPPED,NORTH
ORD001493,CUST0449,2023-12-01 05:22:24,DELIVERED,WEST
ORD001494,CUST0461,2025-10-28 11:47:36,SHIPPED,NORTH
ORD001495,CUST0911,2025-08-15 01:41:53,DELIVERED,EAST
ORD001496,CUST0821,04-01-2025,CANCELLED,EAST
ORD001497,CUST0682,04-04-2022,SHIPPED,SOUTH
ORD001498,CUST0076,2023-01-17 11:38:35,DELIVERED,SOUTH
ORD001499,CUST0028,2023-09-09 08:15:15,DELIVERED,NORTH
ORD001500,CUST0235,2024-03-26 19:15:48,DELIVERED,WEST
ORD001501,CUST0910,2023-02-11 04:25:41,DELIVERED,EAST
ORD001502,CUST0548,2024-03-11 06:24:30,PLACED,SOUTH
ORD001503,CUST0662,2024-09-19 08:57:40,DELIVERED,CENTRAL
ORD001504,CUST0893,2025-09-12 07:45:45,PLACED,SOUTH
ORD001505,CUST0780,2024-06-25 08:15:32,SHIPPED,CENTRAL
ORD001506,CUST0193,2023-08-12 13:14:16,DELIVERED,SOUTH
ORD001507,CUST0240,2023-04-10 15:24:33,DELIVERED,NORTH
ORD001508,CUST0104,2022-04-11 20:04:10,PLACED,SOUTH
ORD001509,CUST0526,2022-09-05 18:24:38,DELIVERED,SOUTH
ORD001510,CUST0112,2024-10-03 04:32:22,PLACED,CENTRAL
ORD001511,CUST0965,2025-10-20 20:23:49,SHIPPED,NORTH
ORD001512,CUST0523,2026-06-14 22:56:50,DELIVERED,EAST
ORD001513,CUST0272,2024-04-04 17:25:14,DELIVERED,EAST
ORD001514,CUST0223,2023-03-20 05:33:43,SHIPPED,CENTRAL
ORD001515,,2022-08-06 22:06:56,RETURNED,EAST
ORD001516,CUST0688,2026-02-25 20:36:36,DELIVERED,SOUTH
ORD001517,CUST0957,2024-04-09 02:04:52,DELIVERED,CENTRAL
ORD001518,CUST0371,01-02-2024,DELIVERED,WEST
ORD001519,CUST0257,2025-08-19 04:10:39,SHIPPED,WEST
ORD001520,CUST0833,2022-01-13 17:40:44,SHIPPED,CENTRAL
ORD001521,CUST0780,2025-08-30 20:27:01,PLACED,NORTH
ORD001522,CUST0421,2024-04-01 02:05:14,SHIPPED,WEST
ORD001523,CUST0834,2024-08-27 23:54:54,PLACED,EAST
ORD001524,CUST0053,2023-10-15 09:09:15,DELIVERED,NORTH
ORD001525,CUST0461,2026-01-15 09:44:43,DELIVERED,EAST
ORD001526,CUST0286,2025-03-12 03:19:30,DELIVERED,SOUTH
ORD001527,CUST0481,2024-10-14 13:01:31,PLACED,NORTH
ORD001528,CUST0019,2022-12-12 15:49:23,DELIVERED,NORTH
ORD001529,CUST0678,2022-07-16 04:56:59,PLACED,EAST
ORD001530,CUST0216,2023-05-14 15:39:20,DELIVERED,WEST
ORD001531,CUST0672,2024-04-11 01:19:22,DELIVERED,SOUTH
ORD001532,CUST0461,2024-09-17 08:25:20,DELIVERED,SOUTH
ORD001533,CUST0678,2025-10-14 01:01:51,DELIVERED,CENTRAL
ORD001534,CUST0565,2024-08-31 23:37:12,DELIVERED,SOUTH
ORD001535,CUST0699,2025-12-01 11:14:30,DELIVERED,WEST
ORD001536,CUST0204,2024-11-15 21:03:08,SHIPPED,NORTH
ORD001537,CUST0176,2025-04-15 02:31:17,PLACED,EAST
ORD001538,CUST0411,2023-08-03 20:29:58,DELIVERED,EAST
ORD001539,CUST0717,2022-01-03 05:06:26,DELIVERED,WEST
ORD001540,CUST0570,2026-04-11 15:50:50,SHIPPED,WEST
