txn_id,account_id,amount,merchant,txn_date,fraud_type,flagged_date,fraud_flag,risk_level
TXN013886,ACC0271,94838.24,Uber,2025-03-08,,,normal,Low
TXN013887,ACC0026,23464.48,ATM_Withdrawal,2025-01-16,,,normal,Low
TXN013888,ACC0423,116091.26,Uber,2025-03-08,Account Takeover,2025-02-25,fraud,Critical
TXN013889,ACC0088,46060.63,Zomato,2025-03-12,,,normal,Low
TXN013890,ACC0227,123872.43,Unknown_POS,2025-06-05,,,normal,High
TXN013891,ACC0200,143534.81,Uber,2025-04-20,,,normal,High
TXN013892,ACC0159,113379.64,ATM_Withdrawal,2025-05-18,,,normal,High
TXN013893,ACC0060,80807.98,Flipkart,2025-01-31,,,normal,Low
TXN013894,ACC0209,78936.02,ATM_Withdrawal,2025-01-18,,,normal,Low
TXN013895,ACC0368,96710.24,Uber,2025-04-23,,,normal,Low
TXN013896,ACC0422,69574.42,Unknown_POS,2025-04-25,,,normal,Low
TXN013897,ACC0225,111141.16,BigBasket,2025-05-13,,,normal,High
TXN013898,ACC0359,69448.75,Zomato,2025-02-02,,,normal,Low
TXN013899,ACC0355,96350.7,Flipkart,2025-03-04,,,normal,Low
TXN013900,ACC0328,124438.13,Flipkart,2025-05-13,,,normal,High
TXN013901,ACC0163,74351.39,Uber,2025-04-17,,,normal,Low
TXN013902,ACC0062,32082.74,BigBasket,2025-07-29,,,normal,Low
TXN013903,ACC0142,115133.72,BigBasket,2025-06-10,,,normal,High
TXN013904,ACC0176,65755.97,ATM_Withdrawal,2025-06-19,,,normal,Low
TXN013905,ACC0327,4533.15,ATM_Withdrawal,2025-07-26,,,normal,Low
TXN013906,ACC0308,107891.53,ATM_Withdrawal,2025-07-20,,,normal,High
TXN013907,ACC0458,96308.24,Uber,2025-04-24,,,normal,Low
TXN013908,ACC0324,56023.42,Zomato,2025-06-13,,,normal,Low
TXN013909,ACC0014,10731.86,Zomato,2025-01-06,,,normal,Low
TXN013910,ACC0054,139219.53,Flipkart,2025-07-18,,,normal,High
TXN013911,ACC0078,25854.66,BigBasket,2025-05-01,Account Takeover,2025-07-04,fraud,Medium
TXN013912,ACC0301,16311.04,Swiggy,2025-02-14,Card Skimming,2025-03-14,fraud,Medium
TXN013913,ACC0295,83155.54,Unknown_POS,2025-06-10,,,normal,Low
TXN013914,ACC0230,19120.36,Amazon,2025-06-26,,,normal,Low
TXN013915,ACC0188,51322.37,Swiggy,2025-04-04,,,normal,Low
TXN013916,ACC0168,74735.22,Uber,2025-01-27,,,normal,Low
TXN013917,ACC0325,53314.88,BigBasket,2025-05-17,,,normal,Low
TXN013918,ACC0080,60562.98,Swiggy,2025-06-16,,,normal,Low
TXN013919,ACC0389,40485.72,ATM_Withdrawal,2025-07-11,,,normal,Low
TXN013920,ACC0158,75817.64,Swiggy,2025-02-09,,,normal,Low
TXN013921,ACC0401,3599.47,Swiggy,2025-02-09,,,normal,Low
TXN013922,ACC0027,10972.99,Unknown_POS,2025-03-12,,,normal,Low
TXN013923,ACC0150,60902.32,ATM_Withdrawal,2025-05-27,,,normal,Low
TXN013924,ACC0083,51101.26,Amazon,2025-04-07,,,normal,Low
TXN013925,ACC0489,16072.73,Uber,2025-06-25,,,normal,Low
TXN013926,ACC0263,62935.02,Unknown_POS,2025-04-29,,,normal,Low
TXN013927,ACC0232,65896.21,BigBasket,2025-03-01,,,normal,Low
TXN013928,ACC0018,86057.98,Swiggy,2025-01-15,,,normal,Low
TXN013929,ACC0499,110227.53,BigBasket,2025-01-31,,,normal,High
TXN013930,ACC0200,125926.89,Zomato,2025-07-04,,,normal,High
TXN013931,ACC0405,8928.38,Amazon,2025-02-15,,,normal,Low
TXN013932,ACC0217,52138.79,Unknown_POS,2025-07-06,,,normal,Low
TXN013933,ACC0458,58270.75,Flipkart,2025-05-26,,,normal,Low
TXN013934,ACC0345,115219.75,BigBasket,2025-07-04,,,normal,High
TXN013935,ACC0469,77999.49,Uber,2025-05-19,Account Takeover,2025-06-18,fraud,High
TXN013936,ACC0343,19034.55,Unknown_POS,2025-03-31,,,normal,Low
TXN013937,ACC0129,136049.82,Flipkart,2025-05-29,,,normal,High
TXN013938,ACC0053,4136.58,Amazon,2025-07-10,,,normal,Low
TXN013939,ACC0407,25637.34,Unknown_POS,2025-06-23,,,normal,Low
TXN013940,ACC0252,112023.43,Uber,2025-04-14,,,normal,High
TXN013941,ACC0030,61817.76,Zomato,2025-07-22,,,normal,Low
TXN013942,ACC0485,14533.86,BigBasket,2025-02-17,,,normal,Low
TXN013943,ACC0062,144488.18,ATM_Withdrawal,2025-06-28,,,normal,High
TXN013944,ACC0162,90364.35,ATM_Withdrawal,2025-02-01,,,normal,Low
TXN013945,ACC0303,26865.98,Unknown_POS,2025-07-22,,,normal,Low
TXN013946,ACC0015,78475.47,BigBasket,2025-03-28,,,normal,Low
TXN013947,ACC0120,142400.52,Zomato,2025-01-21,,,normal,High
TXN013948,ACC0139,26965.31,ATM_Withdrawal,2025-02-15,,,normal,Low
TXN013949,ACC0424,135317.32,Zomato,2025-01-12,,,normal,High
TXN013950,ACC0041,102738.2,ATM_Withdrawal,2025-07-22,,,normal,High
TXN013951,ACC0235,24937.11,ATM_Withdrawal,2025-02-13,,,normal,Low
TXN013952,ACC0130,139679.87,BigBasket,2025-06-08,,,normal,High
TXN013953,ACC0468,84983.37,Unknown_POS,2025-05-10,,,normal,Low
TXN013954,ACC0250,24700.71,Unknown_POS,2025-03-17,,,normal,Low
TXN013955,ACC0017,72947.57,Unknown_POS,2025-01-22,,,normal,Low
TXN013956,ACC0454,96190.0,ATM_Withdrawal,2025-06-26,,,normal,Low
TXN013957,ACC0490,135838.55,Amazon,2025-02-24,,,normal,High
TXN013958,ACC0061,9607.81,Zomato,2025-01-27,Identity Theft,2025-03-09,fraud,Medium
TXN013959,ACC0017,52543.17,Swiggy,2025-06-17,,,normal,Low
TXN013960,ACC0484,79468.13,BigBasket,2025-02-23,,,normal,Low
TXN013961,ACC0474,22234.49,ATM_Withdrawal,2025-02-12,,,normal,Low
TXN013962,ACC0253,6683.18,Uber,2025-03-27,,,normal,Low
TXN013963,ACC0408,120293.17,Unknown_POS,2025-05-15,,,normal,High
TXN013964,ACC0335,94395.95,Uber,2025-03-03,,,normal,Low
TXN013965,ACC0143,102205.55,Unknown_POS,2025-05-21,,,normal,High
TXN013966,ACC0282,61493.78,Uber,2025-03-06,,,normal,Low
TXN013967,ACC0433,138943.79,Swiggy,2025-01-29,,,normal,High
TXN013968,ACC0215,59432.69,BigBasket,2025-01-27,,,normal,Low
TXN013969,ACC0167,46683.43,ATM_Withdrawal,2025-06-11,,,normal,Low
TXN013970,ACC0300,29498.33,ATM_Withdrawal,2025-03-05,Card Skimming,2025-02-10,fraud,Medium
TXN013971,ACC0029,18159.0,Uber,2025-02-03,,,normal,Low
TXN013972,ACC0344,11656.03,Unknown_POS,2025-04-08,Card Skimming,2025-02-01,fraud,Medium
TXN013973,ACC0314,113693.38,Uber,2025-07-10,,,normal,High
TXN013974,ACC0243,57039.28,Amazon,2025-06-21,,,normal,Low
TXN013975,ACC0077,128602.33,BigBasket,2025-06-06,,,normal,High
TXN013976,ACC0135,12427.38,Amazon,2025-03-17,,,normal,Low
TXN013977,ACC0388,39814.32,ATM_Withdrawal,2025-07-23,,,normal,Low
TXN013978,ACC0239,25085.2,Unknown_POS,2025-01-09,,,normal,Low
TXN013979,ACC0235,49555.86,Zomato,2025-01-09,,,normal,Low
TXN013980,ACC0165,116788.46,Swiggy,2025-04-16,,,normal,High
TXN013981,ACC0122,122637.37,Uber,2025-04-26,,,normal,High
TXN013982,ACC0204,40314.88,BigBasket,2025-06-20,,,normal,Low
TXN013983,ACC0414,1490.93,BigBasket,2025-04-12,,,normal,Low
TXN013984,ACC0447,12799.9,Amazon,2025-01-23,Account Takeover,2025-02-13,fraud,Medium
TXN013985,ACC0467,48067.87,Unknown_POS,2025-04-14,,,normal,Low
TXN013986,ACC0375,26432.44,Swiggy,2025-03-02,Identity Theft,2025-03-18,fraud,Medium
TXN013987,ACC0345,72808.5,Flipkart,2025-04-14,,,normal,Low
TXN013988,ACC0390,11586.61,ATM_Withdrawal,2025-01-30,,,normal,Low
TXN013989,ACC0261,17152.34,BigBasket,2025-03-28,,,normal,Low
TXN013990,ACC0309,25746.22,ATM_Withdrawal,2025-07-02,,,normal,Low
TXN013991,ACC0092,145132.35,Flipkart,2025-07-23,,,normal,High
TXN013992,ACC0208,43710.86,Swiggy,2025-06-02,Card Skimming,2025-06-11,fraud,Medium
TXN013993,ACC0391,19654.56,Swiggy,2025-02-07,,,normal,Low
TXN013994,ACC0474,37052.02,Uber,2025-03-31,,,normal,Low
TXN013995,ACC0037,66489.85,ATM_Withdrawal,2025-05-22,,,normal,Low
TXN013996,ACC0495,13041.49,Unknown_POS,2025-04-10,,,normal,Low
TXN013997,ACC0192,72710.23,Swiggy,2025-06-23,Phishing,2025-05-07,fraud,High
TXN013998,ACC0343,129431.33,BigBasket,2025-03-08,,,normal,High
TXN013999,ACC0431,134725.64,Zomato,2025-05-14,,,normal,High
TXN014000,ACC0224,2158.42,Zomato,2025-04-21,,,normal,Low
TXN014001,ACC0121,42430.98,Zomato,2025-06-19,Account Takeover,2025-03-16,fraud,Medium
TXN014002,ACC0376,120406.27,ATM_Withdrawal,2025-07-28,,,normal,High
TXN014003,ACC0262,58885.18,Flipkart,2025-02-25,,,normal,Low
TXN014004,ACC0181,86466.64,Unknown_POS,2025-06-12,,,normal,Low
TXN014005,ACC0213,60901.57,Amazon,2025-05-14,,,normal,Low
TXN014006,ACC0278,72225.37,BigBasket,2025-01-06,,,normal,Low
TXN014007,ACC0214,35825.32,Amazon,2025-03-27,,,normal,Low
TXN014008,ACC0026,121744.39,ATM_Withdrawal,2025-02-17,,,normal,High
TXN014009,ACC0187,92406.16,Unknown_POS,2025-01-04,,,normal,Low
TXN014010,ACC0338,2412.69,ATM_Withdrawal,2025-07-28,,,normal,Low
TXN014011,ACC0448,92837.84,Amazon,2025-01-02,,,normal,Low
TXN014012,ACC0121,67917.96,Flipkart,2025-02-26,Account Takeover,2025-03-16,fraud,High
TXN014013,ACC0136,102348.13,Zomato,2025-02-06,,,normal,High
TXN014014,ACC0412,43338.17,Swiggy,2025-05-01,,,normal,Low
TXN014015,ACC0256,34189.04,Swiggy,2025-05-26,Phishing,2025-02-10,fraud,Medium
TXN014016,ACC0324,102801.53,Uber,2025-02-06,,,normal,High
TXN014017,ACC0448,49192.87,Swiggy,2025-05-27,,,normal,Low
TXN014018,ACC0256,62517.34,Swiggy,2025-07-30,Phishing,2025-02-10,fraud,High
TXN014019,ACC0313,109353.73,Zomato,2025-03-05,,,normal,High
TXN014020,ACC0482,109657.84,Zomato,2025-04-12,,,normal,High
TXN014021,ACC0073,46440.8,ATM_Withdrawal,2025-07-12,,,normal,Low
TXN014022,ACC0090,137487.5,Flipkart,2025-07-24,,,normal,High
TXN014023,ACC0401,124360.07,Flipkart,2025-06-07,,,normal,High
TXN014024,ACC0323,62496.4,Flipkart,2025-06-20,,,normal,Low
TXN014025,ACC0341,3867.02,Amazon,2025-05-09,Phishing,2025-01-18,fraud,Medium
TXN014026,ACC0308,84218.01,Amazon,2025-05-17,,,normal,Low
TXN014027,ACC0135,93764.39,Zomato,2025-01-05,,,normal,Low
TXN014028,ACC0202,26590.41,Swiggy,2025-07-05,,,normal,Low
TXN014029,ACC0138,45354.66,Swiggy,2025-07-19,,,normal,Low
TXN014030,ACC0096,53940.97,Uber,2025-05-04,,,normal,Low
TXN014031,ACC0070,73304.47,Swiggy,2025-04-10,,,normal,Low
TXN014032,ACC0354,106645.65,ATM_Withdrawal,2025-06-30,,,normal,High
TXN014033,ACC0092,134352.85,Flipkart,2025-02-17,,,normal,High
TXN014034,ACC0410,149500.58,Zomato,2025-03-22,,,normal,High
TXN014035,ACC0075,7575.18,Flipkart,2025-03-23,,,normal,Low
TXN014036,ACC0201,129770.32,Zomato,2025-06-08,,,normal,High
TXN014037,ACC0398,85026.4,ATM_Withdrawal,2025-02-17,Phishing,2025-01-21,fraud,High
TXN014038,ACC0130,14535.57,Unknown_POS,2025-04-03,,,normal,Low
TXN014039,ACC0174,105361.5,Flipkart,2025-07-28,,,normal,High
TXN014040,ACC0217,82019.57,Swiggy,2025-01-02,,,normal,Low
TXN014041,ACC0397,124994.89,BigBasket,2025-03-17,,,normal,High
TXN014042,ACC0450,33749.47,Unknown_POS,2025-01-28,,,normal,Low
TXN014043,ACC0219,108246.44,BigBasket,2025-07-28,,,normal,High
TXN014044,ACC0424,48589.9,Swiggy,2025-04-29,,,normal,Low
TXN014045,ACC0329,60945.34,Uber,2025-05-28,,,normal,Low
TXN014046,ACC0465,9901.3,Flipkart,2025-05-03,,,normal,Low
TXN014047,ACC0263,31868.91,Swiggy,2025-01-22,,,normal,Low
TXN014048,ACC0338,68048.5,Zomato,2025-01-01,,,normal,Low
TXN014049,ACC0378,17846.09,Flipkart,2025-05-27,,,normal,Low
TXN014050,ACC0276,146007.81,BigBasket,2025-03-09,,,normal,High
TXN014051,ACC0475,129062.28,Unknown_POS,2025-04-04,,,normal,High
TXN014052,ACC0480,64923.03,BigBasket,2025-02-25,,,normal,Low
TXN014053,ACC0464,9549.48,Unknown_POS,2025-07-21,Account Takeover,2025-07-14,fraud,Medium
TXN014054,ACC0235,130523.71,BigBasket,2025-07-08,,,normal,High
TXN014055,ACC0182,92818.44,Flipkart,2025-06-08,,,normal,Low
TXN014056,ACC0483,56894.91,Unknown_POS,2025-06-02,,,normal,Low
TXN014057,ACC0300,60925.66,Swiggy,2025-04-24,Card Skimming,2025-02-10,fraud,High
TXN014058,ACC0071,56766.9,Uber,2025-02-20,Phishing,2025-01-30,fraud,High
TXN014059,ACC0293,86024.04,BigBasket,2025-07-01,,,normal,Low
TXN014060,ACC0352,127139.56,Zomato,2025-01-27,Phishing,2025-03-13,fraud,Critical
TXN014061,ACC0231,729.34,Uber,2025-06-20,,,normal,Low
TXN014062,ACC0101,37828.65,Swiggy,2025-06-24,,,normal,Low
TXN014063,ACC0152,15582.89,Unknown_POS,2025-06-05,,,normal,Low
TXN014064,ACC0080,29669.92,ATM_Withdrawal,2025-04-21,,,normal,Low
TXN014065,ACC0240,114604.32,Uber,2025-05-01,,,normal,High
TXN014066,ACC0076,21811.59,Swiggy,2025-02-16,,,normal,Low
TXN014067,ACC0349,19721.9,Flipkart,2025-03-19,Card Skimming,2025-05-25,fraud,Medium
TXN014068,ACC0415,119104.08,ATM_Withdrawal,2025-07-03,Identity Theft,2025-04-12,fraud,Critical
TXN014069,ACC0099,13942.02,Amazon,2025-05-12,,,normal,Low
TXN014070,ACC0470,38643.18,Zomato,2025-03-01,,,normal,Low
TXN014071,ACC0054,49033.13,Amazon,2025-04-27,,,normal,Low
TXN014072,ACC0339,88658.66,BigBasket,2025-02-15,,,normal,Low
TXN014073,ACC0277,109324.81,BigBasket,2025-03-02,Phishing,2025-03-09,fraud,Critical
TXN014074,ACC0008,110344.48,Zomato,2025-05-10,,,normal,High
TXN014075,ACC0087,15213.18,Uber,2025-05-02,,,normal,Low
TXN014076,ACC0161,110420.27,BigBasket,2025-02-23,,,normal,High
TXN014077,ACC0045,47708.18,Unknown_POS,2025-02-25,,,normal,Low
TXN014078,ACC0375,147706.3,Uber,2025-02-21,Identity Theft,2025-03-18,fraud,Critical
TXN014079,ACC0116,104531.13,Flipkart,2025-01-17,Account Takeover,2025-05-26,fraud,Critical
TXN014080,ACC0310,144549.82,Flipkart,2025-06-22,,,normal,High
TXN014081,ACC0458,34573.49,Zomato,2025-04-08,,,normal,Low
TXN014082,ACC0389,39215.73,Flipkart,2025-03-31,,,normal,Low
TXN014083,ACC0360,130751.26,Zomato,2025-04-02,,,normal,High
TXN014084,ACC0125,95082.19,Swiggy,2025-06-13,,,normal,Low
TXN014085,ACC0166,16207.47,Unknown_POS,2025-03-19,,,normal,Low
TXN014086,ACC0279,144589.75,Swiggy,2025-05-27,,,normal,High
TXN014087,ACC0017,138460.64,Swiggy,2025-04-12,,,normal,High
TXN014088,ACC0292,88800.54,Uber,2025-06-15,,,normal,Low
TXN014089,ACC0175,82680.87,Amazon,2025-07-17,,,normal,Low
TXN014090,ACC0089,139681.9,BigBasket,2025-05-12,,,normal,High
TXN014091,ACC0236,101158.49,Unknown_POS,2025-01-31,,,normal,High
TXN014092,ACC0294,147016.47,Flipkart,2025-06-25,,,normal,High
TXN014093,ACC0219,26440.48,Uber,2025-07-10,,,normal,Low
TXN014094,ACC0306,29361.34,Uber,2025-06-04,,,normal,Low
TXN014095,ACC0165,109461.16,BigBasket,2025-03-05,,,normal,High
TXN014096,ACC0052,32586.87,Unknown_POS,2025-02-21,,,normal,Low
TXN014097,ACC0057,33494.36,ATM_Withdrawal,2025-07-21,,,normal,Low
TXN014098,ACC0355,127313.0,Flipkart,2025-03-16,,,normal,High
TXN014099,ACC0221,64430.51,Amazon,2025-01-26,,,normal,Low
TXN014100,ACC0164,36189.09,ATM_Withdrawal,2025-03-11,,,normal,Low
TXN014101,ACC0350,72640.76,Zomato,2025-01-06,,,normal,Low
TXN014102,ACC0196,11780.24,ATM_Withdrawal,2025-05-01,,,normal,Low
TXN014103,ACC0359,72608.23,Unknown_POS,2025-03-08,,,normal,Low
TXN014104,ACC0311,137166.63,BigBasket,2025-07-12,,,normal,High
TXN014105,ACC0494,120697.94,Swiggy,2025-03-03,,,normal,High
TXN014106,ACC0056,118425.76,Uber,2025-04-27,,,normal,High
TXN014107,ACC0439,99473.7,Unknown_POS,2025-01-01,,,normal,Low
TXN014108,ACC0319,67685.14,Unknown_POS,2025-07-17,,,normal,Low
TXN014109,ACC0229,128114.46,Uber,2025-02-06,,,normal,High
TXN014110,ACC0046,64533.43,Zomato,2025-05-22,,,normal,Low
TXN014111,ACC0034,113399.03,Flipkart,2025-06-07,,,normal,High
TXN014112,ACC0331,133335.91,ATM_Withdrawal,2025-04-07,Identity Theft,2025-02-27,fraud,Critical
TXN014113,ACC0161,103443.56,Unknown_POS,2025-07-10,,,normal,High
TXN014114,ACC0354,73735.32,Uber,2025-03-08,,,normal,Low
TXN014115,ACC0008,132532.44,Swiggy,2025-07-19,,,normal,High
TXN014116,ACC0327,51710.8,Flipkart,2025-04-04,,,normal,Low
TXN014117,ACC0232,48964.28,Amazon,2025-03-27,,,normal,Low
TXN014118,ACC0134,125697.25,Unknown_POS,2025-04-11,,,normal,High
TXN014119,ACC0058,105915.04,Uber,2025-03-17,,,normal,High
TXN014120,ACC0026,90470.71,ATM_Withdrawal,2025-02-28,,,normal,Low
TXN014121,ACC0065,71541.15,Uber,2025-04-07,,,normal,Low
TXN014122,ACC0177,62753.88,Amazon,2025-04-23,,,normal,Low
TXN014123,ACC0298,13397.42,Swiggy,2025-03-17,,,normal,Low
TXN014124,ACC0183,112873.76,BigBasket,2025-06-18,,,normal,High
TXN014125,ACC0201,61332.39,Amazon,2025-02-20,,,normal,Low
TXN014126,ACC0112,49546.86,BigBasket,2025-05-11,,,normal,Low
TXN014127,ACC0083,113372.48,Swiggy,2025-05-10,,,normal,High
TXN014128,ACC0098,141085.47,Swiggy,2025-01-30,,,normal,High
TXN014129,ACC0317,148757.69,ATM_Withdrawal,2025-06-08,,,normal,High
TXN014130,ACC0263,134111.34,Uber,2025-02-25,,,normal,High
TXN014131,ACC0104,80390.44,BigBasket,2025-04-02,,,normal,Low
TXN014132,ACC0317,16255.29,ATM_Withdrawal,2025-05-29,,,normal,Low
TXN014133,ACC0452,69947.29,Zomato,2025-07-18,,,normal,Low
TXN014134,ACC0263,76796.53,Unknown_POS,2025-04-03,,,normal,Low
TXN014135,ACC0361,98645.21,Swiggy,2025-07-25,,,normal,Low
TXN014136,ACC0073,106908.21,Uber,2025-03-27,,,normal,High
TXN014137,ACC0117,103862.64,Zomato,2025-05-05,,,normal,High
TXN014138,ACC0216,26536.47,ATM_Withdrawal,2025-04-14,,,normal,Low
TXN014139,ACC0050,69245.76,Flipkart,2025-01-20,Card Skimming,2025-02-12,fraud,High
TXN014140,ACC0495,65611.13,Zomato,2025-07-26,,,normal,Low
TXN014141,ACC0495,51406.76,BigBasket,2025-06-13,,,normal,Low
TXN014142,ACC0178,90843.98,BigBasket,2025-02-19,Card Skimming,2025-02-17,fraud,High
TXN014143,ACC0414,63777.44,BigBasket,2025-01-13,,,normal,Low
TXN014144,ACC0258,98615.67,Uber,2025-07-19,,,normal,Low
TXN014145,ACC0276,35358.99,Amazon,2025-04-16,,,normal,Low
TXN014146,ACC0311,109665.67,Swiggy,2025-05-27,,,normal,High
TXN014147,ACC0267,48824.38,Uber,2025-03-27,,,normal,Low
TXN014148,ACC0063,87079.07,Uber,2025-04-25,,,normal,Low
TXN014149,ACC0468,12818.31,Flipkart,2025-02-26,,,normal,Low
TXN014150,ACC0135,136605.6,BigBasket,2025-02-10,,,normal,High
TXN014151,ACC0130,108345.43,Amazon,2025-03-21,,,normal,High
TXN014152,ACC0297,69418.63,Unknown_POS,2025-04-13,,,normal,Low
TXN014153,ACC0076,136471.5,BigBasket,2025-03-21,,,normal,High
TXN014154,ACC0254,4997.47,Amazon,2025-03-08,,,normal,Low
TXN014155,ACC0486,55539.87,ATM_Withdrawal,2025-07-19,,,normal,Low
TXN014156,ACC0326,69813.06,Amazon,2025-06-26,,,normal,Low
TXN014157,ACC0103,37760.57,ATM_Withdrawal,2025-04-05,,,normal,Low
TXN014158,ACC0221,140091.34,Zomato,2025-04-08,,,normal,High
TXN014159,ACC0026,118413.59,ATM_Withdrawal,2025-04-26,,,normal,High
TXN014160,ACC0293,91168.64,BigBasket,2025-07-27,,,normal,Low
TXN014161,ACC0040,96732.26,Amazon,2025-06-20,,,normal,Low
TXN014162,ACC0203,98355.82,Flipkart,2025-06-30,,,normal,Low
TXN014163,ACC0319,3515.95,Swiggy,2025-03-14,,,normal,Low
TXN014164,ACC0424,144943.51,Uber,2025-07-24,,,normal,High
TXN014165,ACC0487,61250.46,BigBasket,2025-07-26,,,normal,Low
TXN014166,ACC0372,40828.31,Flipkart,2025-01-11,,,normal,Low
TXN014167,ACC0256,77030.43,Swiggy,2025-01-13,Phishing,2025-02-10,fraud,High
TXN014168,ACC0072,88151.03,BigBasket,2025-01-14,Account Takeover,2025-05-17,fraud,High
TXN014169,ACC0046,105014.08,Amazon,2025-07-13,,,normal,High
TXN014170,ACC0003,87792.17,BigBasket,2025-02-15,,,normal,Low
TXN014171,ACC0023,117467.97,Flipkart,2025-01-17,,,normal,High
TXN014172,ACC0156,38544.39,ATM_Withdrawal,2025-04-23,,,normal,Low
TXN014173,ACC0091,85849.88,BigBasket,2025-06-07,,,normal,Low
TXN014174,ACC0190,19025.91,ATM_Withdrawal,2025-03-24,,,normal,Low
TXN014175,ACC0259,104149.01,Amazon,2025-02-18,,,normal,High
TXN014176,ACC0130,144027.99,ATM_Withdrawal,2025-06-06,,,normal,High
TXN014177,ACC0177,105351.94,Uber,2025-05-03,,,normal,High
TXN014178,ACC0161,139243.11,Uber,2025-04-07,,,normal,High
TXN014179,ACC0146,123712.81,Zomato,2025-02-04,,,normal,High
TXN014180,ACC0101,123510.26,Zomato,2025-02-23,,,normal,High
TXN014181,ACC0398,83737.52,Uber,2025-06-12,Phishing,2025-01-21,fraud,High
TXN014182,ACC0453,129983.39,BigBasket,2025-07-06,,,normal,High
TXN014183,ACC0034,137841.4,Zomato,2025-05-27,,,normal,High
TXN014184,ACC0366,84239.98,Amazon,2025-03-16,,,normal,Low
TXN014185,ACC0287,44223.53,Zomato,2025-02-05,,,normal,Low
TXN014186,ACC0022,63364.74,Amazon,2025-01-31,,,normal,Low
TXN014187,ACC0208,115655.08,Uber,2025-06-19,Card Skimming,2025-06-11,fraud,Critical
TXN014188,ACC0339,39478.76,Amazon,2025-07-09,,,normal,Low
TXN014189,ACC0104,95841.52,Zomato,2025-04-04,,,normal,Low
TXN014190,ACC0448,139092.97,Flipkart,2025-03-16,,,normal,High
TXN014191,ACC0495,102443.35,Zomato,2025-05-05,,,normal,High
TXN014192,ACC0105,107758.09,Zomato,2025-03-14,,,normal,High
TXN014193,ACC0479,106315.53,Amazon,2025-07-12,,,normal,High
TXN014194,ACC0491,105546.15,ATM_Withdrawal,2025-07-14,,,normal,High
TXN014195,ACC0057,107970.71,Swiggy,2025-05-21,,,normal,High
TXN014196,ACC0426,93851.74,Swiggy,2025-01-26,,,normal,Low
TXN014197,ACC0048,57466.74,Amazon,2025-07-25,,,normal,Low
TXN014198,ACC0453,99789.46,Swiggy,2025-04-22,,,normal,Low
TXN014199,ACC0493,10100.94,Unknown_POS,2025-02-26,,,normal,Low
TXN014200,ACC0237,99887.34,Flipkart,2025-06-12,,,normal,Low
TXN014201,ACC0346,99229.48,Amazon,2025-01-22,,,normal,Low
TXN014202,ACC0279,142229.4,Amazon,2025-07-25,,,normal,High
TXN014203,ACC0079,137764.78,Zomato,2025-03-02,,,normal,High
TXN014204,ACC0455,149583.92,ATM_Withdrawal,2025-04-13,,,normal,High
TXN014205,ACC0466,115564.72,Swiggy,2025-01-02,,,normal,High
TXN014206,ACC0409,118971.69,ATM_Withdrawal,2025-06-21,,,normal,High
TXN014207,ACC0312,36003.66,BigBasket,2025-03-23,,,normal,Low
TXN014208,ACC0217,40601.26,Flipkart,2025-03-21,,,normal,Low
TXN014209,ACC0463,90878.33,Zomato,2025-01-18,,,normal,Low
TXN014210,ACC0179,136490.79,ATM_Withdrawal,2025-03-16,,,normal,High
TXN014211,ACC0356,78529.39,Zomato,2025-02-17,,,normal,Low
TXN014212,ACC0304,105226.03,Swiggy,2025-05-25,,,normal,High
TXN014213,ACC0157,2548.26,Swiggy,2025-07-26,,,normal,Low
TXN014214,ACC0119,105373.4,Swiggy,2025-05-09,,,normal,High
TXN014215,ACC0030,10594.24,BigBasket,2025-02-27,,,normal,Low
TXN014216,ACC0319,39238.95,Amazon,2025-01-20,,,normal,Low
TXN014217,ACC0311,90245.88,Amazon,2025-01-12,,,normal,Low
TXN014218,ACC0336,93333.84,BigBasket,2025-02-18,,,normal,Low
TXN014219,ACC0393,20809.04,Unknown_POS,2025-05-03,,,normal,Low
TXN014220,ACC0316,92249.33,Zomato,2025-03-03,,,normal,Low
TXN014221,ACC0296,117341.35,Flipkart,2025-06-13,,,normal,High
TXN014222,ACC0013,127530.34,ATM_Withdrawal,2025-04-09,Card Skimming,2025-05-19,fraud,Critical
TXN014223,ACC0116,31999.92,Swiggy,2025-02-26,Account Takeover,2025-05-26,fraud,Medium
TXN014224,ACC0228,145530.41,BigBasket,2025-04-09,,,normal,High
TXN014225,ACC0420,142208.0,Uber,2025-02-25,,,normal,High
TXN014226,ACC0277,7917.41,Swiggy,2025-06-21,Phishing,2025-03-09,fraud,Medium
TXN014227,ACC0355,86493.52,Unknown_POS,2025-03-18,,,normal,Low
TXN014228,ACC0267,86245.7,Swiggy,2025-06-07,,,normal,Low
TXN014229,ACC0121,54360.88,BigBasket,2025-05-23,Account Takeover,2025-03-16,fraud,High
TXN014230,ACC0371,110874.86,Amazon,2025-03-26,,,normal,High
TXN014231,ACC0038,102030.45,Flipkart,2025-01-01,,,normal,High
TXN014232,ACC0325,142621.56,BigBasket,2025-06-29,,,normal,High
TXN014233,ACC0348,45445.39,Uber,2025-03-21,,,normal,Low
TXN014234,ACC0282,73718.53,Swiggy,2025-03-21,,,normal,Low
TXN014235,ACC0003,40690.23,BigBasket,2025-04-25,,,normal,Low
TXN014236,ACC0054,109185.82,ATM_Withdrawal,2025-07-24,,,normal,High
TXN014237,ACC0008,101794.45,Swiggy,2025-02-18,,,normal,High
TXN014238,ACC0053,97775.29,ATM_Withdrawal,2025-07-04,,,normal,Low
